Suburb_ID,SuburbName,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,TownID,SuburbCode,PostalCode
1,Unknown,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,1,0,0
2,Butterworth,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,1,0,0
3,0,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,1,0,0
4,Centane,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,1,0,0
5,Nqamakwe,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,1,0,0
6,Butterworth Central,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
7,Butterworth Central,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
8,Extension 7,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
9,Zithulele Industrial,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
10,Centane Road Section,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
11,Mcubakazi,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
12,Mcubakazi,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
13,Cuba,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
14,Cuba,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
15,Ibika Township,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
16,Ibika Industrial,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
17,Cuba B/Houses,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
18,Vuli Valley,1,2017-07-02 14:46:55.000,1,2022-10-25 10:27:31.970,1,632,4960,4960
19,Extension 6,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
20,Zizamele Township,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
21,Butterworth,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,2,4960,4960
22,Unknown,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
23,Centane Road Section,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,4,4960,4960
24,Farm,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,4,4960,4960
25,None,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,3,0,0
26,Butterworth Central,1,2017-07-02 14:46:55.000,1,2017-07-02 14:46:55.000,NULL,4,4960,4960
27,Nqamakwe,1,2017-07-02 14:46:55.000,1,2022-10-25 11:07:15.090,1,411,4990,4990
28,Farm,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
29,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,5,4960,4960
30,New Erf 8143,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
31,New Erf 8139,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
32,Ibika Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
33,Msobomvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
34,0,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
35,Extension 2,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
36,Town,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
37,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
38,Ext 2,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
39,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,7,0,0
40,Southerwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
41,Town Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
42,Buttewrowrth,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
43,Towm,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
44,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
45,Kimber,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
46,Ext 02,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
47,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,9,0,0
48,Extension 6,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
49,Town Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
50,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,10,0,0
51,Ext 7,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
52,Extension 5,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
53,Coloured,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
54,Coloured,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
55,Coloured Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
56,Coloured,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
57,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
58,Town Centre,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
59,Coloured Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
60,P.O Box 46,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,11,0,0
61,Veldman,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
62,Coloured T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
63,Coloured T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
64,0,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
65,Vat Number: 4720103177,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
66,Central Hill,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
67,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
68,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
69,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,5,4960,4960
70,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
71,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
72,Box 172,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,14,0,0
73,Town Ccentral,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
74,04 Scanlen Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
75,Town Cntral,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
76,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,10,0,0
77,Nahoon Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
78,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,15,0,0
79,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
80,King Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
81,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,16,0,0
82,Mthatha St,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
83,Mthatha Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
84,0,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
85,Nahoon,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
86,King St,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
87,Nahon Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
88,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
89,Academy Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
90,.,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
91,Fuller Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
92,0,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,17,0,0
93,Vat Number:4430216921,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
94,Stanford St,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
95,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,18,0,0
96,Town Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
97,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,14,0,0
98,Don Tompson,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
99,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,17,0,0
100,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,19,0,0
101,Extension 7,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
102,12 Old Hospital Road,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
103,Souuthernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
104,Sothernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
105,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,20,0,0
106,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,21,0,0
107,Kentani Road,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
108,Hintsa,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
109,Hintsa Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
110,New Brighton,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
111,Gompo Garage,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
112,Box 141,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
113,Gugulethu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,22,0,0
114,Veldman Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
115,Blue Water Bay,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,12,0,0
116,Kentane,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
117,Coloured Township,1,2017-07-02 14:46:56.000,1,2022-10-25 10:15:10.653,1,23,5000,5000
118,Coloured Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
119,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,24,0,0
120,Ext 6,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
121,Soutehrnwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
122,Extension 5,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,16,0,0
123,Extension,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
124,Ext6,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
125,P.O. Box 97,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
126,Ries Avenue,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
127,Extension 6,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
128,Restom,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
129,Restom Avenue,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
130,Sunnighill,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,21,0,0
131,Sinoville,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,25,0,0
132,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,26,0,0
133,Pointsentia Rd,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
134,Aloe Lane,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
135,Ext 07,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
136,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
137,Centane Road Section,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
138,Merriman,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
139,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,27,0,0
140,Msobomvu T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
141,Msobomvu T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
142,Msobomvu Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
143,Msobomvu Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
144,Msobomvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,5,4960,4960
145,Robinson,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
146,Msobomvu T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,28,0,0
147,Msobomvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,29,0,0
148,Ext 9,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
149,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,30,0,0
150,Ext 09,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
151,Msobomvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
152,None,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
153,Msobomvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,31,0,0
154,Mcubakazi,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,32,0,0
155,Msoobmvu,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
156,Mchubakazi,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
157,Cub,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
158,Mchubakazi T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
159,Mchubakazi,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
160,Mcubakazi,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
161,Mchubakazi Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
162,170 Van Wyk Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,25,0,0
163,None,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,33,0,0
164,Mchubakazi T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
165,Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,34,0,0
166,Cuba T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
167,Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,29,0,0
168,Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
169,Cuba Townhip,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
170,Cuba Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
171,Cuba T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
172,Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,35,0,0
173,Ext 12,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
174,Donrobeto Rewlapch,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,36,0,0
175,Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,37,0,0
176,2624 Cuba,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
177,Ext.12,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
178,Ibika,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
179,02 Ibika T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
180,Ibika T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
181,1 Timane Str. Idutywa,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
182,P/Bag X385 Pretoria,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
183,1 Gazini Aa,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
184,Nqabara Loc. Idutywa,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
185,P.O. Box 1194,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
186,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,38,0,0
187,Ibika Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,4,4960,4960
188,Ibika Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,39,0,0
189,Bika Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
190,Bell Street,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
191,Ibika Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,40,0,0
192,P.O Box 27560,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,41,0,0
193,Extension 18,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
194,Extension 14,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
195,Vacant,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
196,Mcubakazi,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,4,4960,4960
197,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
198,Zithulele Industry,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
199,Vully Vally,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
200,Vuli-Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
201,Vuli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
202,Vulli-Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
203,Vuli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
204,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,25,0,0
205,Msobomvu,1,2017-07-02 14:46:56.000,1,2022-10-25 10:34:37.640,1,632,4960,4960
206,Vuli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,42,0,0
207,Vullu-Vally T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
208,16 Tyrwhitt Avenue,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,43,0,0
209,Vulli-Valley T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
210,Ext 24,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
211,Bisho,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
212,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,44,0,0
213,Southerwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,45,0,0
214,Southenwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
215,Vuli- Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
216,Ext 15,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
217,Vuli Valley,1,2017-07-02 14:46:56.000,1,2022-10-25 10:19:53.863,1,46,5000,5000
218,Extension 15,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
219,Vuli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,47,0,0
220,Vuli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,48,0,0
221,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,49,0,0
222,Souhernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
223,Extension 23,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
224,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,50,0,0
225,Central Town,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
226,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,51,0,0
227,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,52,0,0
228,Extension 24,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
229,Msobomvu Post Office,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
230,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,45,0,0
231,Souithernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
232,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,53,0,0
233,Extension 24,1,2017-07-02 14:46:56.000,1,2022-10-25 10:15:28.357,1,23,5000,5000
234,P.O. Box 11197,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
235,Siouthernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
236,Southernwood,1,2017-07-02 14:46:56.000,1,2022-10-25 09:57:35.143,1,54,4960,4960
237,Soouthernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
238,Southernwood,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,55,0,0
239,Zizamele,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
240,Zizamele Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
241,Zizamele T'Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
242,Zizamele Township,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,56,0,0
243,7273 Zizamele Loc,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
244,Vulli Valley,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
245,Amalinda,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
246,Ext 29,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
247,North Crest,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,13,0,0
248,Zizamele T/Ship,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
249,7796 Zizamele,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
250,Cuba Flats,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
251,Southernwod,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,6,0,0
252,Reservoir Hill,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,8,0,0
253,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,57,0,0
254,Zitulele Area,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,2,4960,4960
255,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,22,0,0
256,Butterworth Central,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,58,0,0
257,Unknown,1,2017-07-02 14:46:56.000,1,2017-07-02 14:46:56.000,NULL,59,0,0
