41303,IA002015001016003002000000000000000000,6,9387,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Storm water Infrastructure:Accumulated Impairment:Impairment",Impairment,39379,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,D648A6B5-3D03-411D-8D99-47D12AC57412,F81A80E9-BFC5-490C-81DC-DE7F9831AD75,"An impairment is a loss in the future economic benefits or service potential of an asset, over and above the systematic recognition of the loss of the asset’s future economic benefits or service potential through depreciation. This account is used to record the increase in the loss.",1,v69,NULL
6126,IA002015001008002001006000000000000000,7,9060,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Machinery and Equipment:Future Use:Cost:Disposals",Disposals,36870,1,NULL,2,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,93931092-F283-4DCC-95F8-4D04B874B180,8420E109-A621-46F2-914D-C9ECC7657F0C,"This account is used to record disposals of property, plant and equipment through sales, by entering into a finance lease or through a non-exchange transaction during the period.",1,v69,NULL
39763,IA001001002006010002000000000000000000,6,1479,Balancesheet,Yes,No,Assets:Current Assets:Cash and Cash Equivalents:Call Deposits and Investments:Deposit taking Institutions:Specify (replace with account description):Deposits,Deposits,38084,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,328372ED-C27F-497D-87C4-72DDFB833024,8614DD71-0F27-47EC-B6B0-DABF5EBEC876,"Deposits debited to the account,  that increases the assets within the accounting period.",1,v69,NULL
14241,IR003001003003000000000000000000000000,4,530,Revenue,Yes,No,"Revenue:Non-exchange Revenue:Fines, Penalties and Forfeits:Forfeits:Unclaimed Money",Unclaimed Money,14104,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,96FDC6EA-3A6D-4507-8D35-6939D935386A,5478CBCE-C229-4C0A-AF21-62CE7590A542,Collection of unclaimed monies from consumers by the municipality.,1,v69,NULL
37481,IA001010003006009000000000000000000000,5,2503,Balancesheet,Yes,No,Assets:Current Assets:Trade and other Receivables from Exchange Transactions:Trading Service and Customer Service Debtors:Waste Water Management:Accrued Revenue,Accrued Revenue,2204,1,NULL,5,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,6D9FAC17-4E72-4D4B-8C24-5FD69E43ADA6,AFFFFAA8-1436-49AE-87B8-921BFBB14277,Accrual for waste water management to customers at the end of the reporting period but not yet invoiced.,1,v69,NULL
32432,IE003003008000000000000000000000000000,3,130,Expenditure,Yes,No,Expenditure:Contracted Services:Contractors:Building,Building,19401,2,NULL,5,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,E61A4C2C-D41E-4080-B140-0C37E3AA717E,BDC7FCBA-90B2-4CE9-B3B6-31A5298F67B6,Building contractors providing services not recognised as capital but rather repairs and maintenance.,1,v69,NULL
33600,IA002015001001002001002002000000000000,8,7976,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Land:General Plant:Owned and In-use:Accumulated Impairment:Impairment",Impairment,33976,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,8,NULL,N/a,All,NULL,E610C7B9-8DFF-41AA-BE46-57A931973FCF,B901ADFF-A387-4655-9F12-EB3BC66BBE9F,Impairment  recognised during the period.  GRAP 31.73,1,v69,NULL
41652,IA002015002016002005000000000000000000,6,10953,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Revaluation:Storm water Infrastructure:Accumulated Depreciation:Transfers",Transfers,39438,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,0B7E7E32-97A9-4978-9681-27EE6A92374F,0BE97C70-DE9E-45D8-B3EA-6217F44E1DF8,"This account is for recording the Accumulated Depreciation on the property, plant and equipment transferred that decreases the Accumulated Depreciation.",1,v69,NULL
38363,IA001010002004004000000000000000000000,5,2332,Balancesheet,Yes,No,Assets:Current Assets:Trade and other Receivables from Exchange Transactions:Prepayments and Advances:Recoveries from Staff:Prior Period Corrections and Recognised,Prior Period Corrections and Recognised,2196,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,B174B568-2454-43C8-B12D-AB7F6E44648C,3AB46DBF-D4B4-4235-B29E-E9B30653C971,Prior period corrections and adjustments pertaining to Recoveries from Staff,1,v69,NULL
39674,IL002004002002006000000000000000000000,5,35923,Balancesheet,Yes,No,"Liabilities:Non-current Liabilities:Provisions:Decommissioning, Restoration and Similar Liabilities:Non-specific:Increases (Passage of Time/Discounted Rate)",Increases (Passage of Time/Discounted Rate),38043,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,78A64081-AB43-41BD-90CE-024F6715DD9C,3864E9E4-0CA2-4CE4-A0DF-03B8E3D5AA02,The increase during the period in the discounted amount arising from the passage of time and the effect of any change in the discount rate.,1,v69,NULL
