37799,IA002015001013003004000000000000000000,Changes not specifically listed,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41240,IA002015001013003004000000000000000000,0,NULL,IA002015001013003004000000000000000000,NULL,2,NULL,NULL
37800,IA002015001015001001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41291,IA002015001015001001000000000000000000,0,NULL,IA002015001015001001000000000000000000,NULL,2,NULL,NULL
37801,IA002015001015001003000000000000000000,"Decommissioning, Restoration and Similar Liabilities",1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41289,IA002015001015001003000000000000000000,0,NULL,IA002015001015001003000000000000000000,NULL,2,NULL,NULL
37802,IA002015001015001004000000000000000000,Correction of Error,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41288,IA002015001015001004000000000000000000,0,NULL,IA002015001015001004000000000000000000,NULL,2,NULL,NULL
37803,IA002015001015001005000000000000000000,Change in Accounting Policy,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41286,IA002015001015001005000000000000000000,0,NULL,IA002015001015001005000000000000000000,NULL,2,NULL,NULL
37804,IA002015001015001006000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,41290,IA002015001015001006000000000000000000,0,NULL,IA002015001015001006000000000000000000,NULL,2,NULL,NULL
37805,IA002015001015001007000000000000000000,Transfers Received,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41293,IA002015001015001007000000000000000000,0,NULL,IA002015001015001007000000000000000000,NULL,2,NULL,NULL
37806,IA002015001015001008000000000000000000,Transfers Made,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41292,IA002015001015001008000000000000000000,0,NULL,IA002015001015001008000000000000000000,NULL,2,NULL,NULL
37807,IA002015001015002001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41277,IA002015001015002001000000000000000000,0,NULL,IA002015001015002001000000000000000000,NULL,2,NULL,NULL
37808,IA002015001015002002000000000000000000,Other Changes,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41278,IA002015001015002002000000000000000000,0,NULL,IA002015001015002002000000000000000000,NULL,2,NULL,NULL
37809,IA002015001015002003000000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41275,IA002015001015002003000000000000000000,0,NULL,IA002015001015002003000000000000000000,NULL,2,NULL,NULL
37810,IA002015001015002004000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41276,IA002015001015002004000000000000000000,0,NULL,IA002015001015002004000000000000000000,NULL,2,NULL,NULL
37811,IA002015001015002005000000000000000000,Transfers,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41279,IA002015001015002005000000000000000000,0,NULL,IA002015001015002005000000000000000000,NULL,2,NULL,NULL
37812,IA002015001015003002000000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41283,IA002015001015003002000000000000000000,0,NULL,IA002015001015003002000000000000000000,NULL,2,NULL,NULL
37813,IA002015001015003003000000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41282,IA002015001015003003000000000000000000,0,NULL,IA002015001015003003000000000000000000,NULL,2,NULL,NULL
37814,IA002015001015003004000000000000000000,Changes not specifically listed,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41280,IA002015001015003004000000000000000000,0,NULL,IA002015001015003004000000000000000000,NULL,2,NULL,NULL
37815,IA002015001016001006000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,41310,IA002015001016001006000000000000000000,0,NULL,IA002015001016001006000000000000000000,NULL,2,NULL,NULL
37816,IA002015001016003002000000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41303,IA002015001016003002000000000000000000,0,NULL,IA002015001016003002000000000000000000,NULL,2,NULL,NULL
37817,IA002015001016003004000000000000000000,Changes not specifically listed,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41300,IA002015001016003004000000000000000000,0,NULL,IA002015001016003004000000000000000000,NULL,2,NULL,NULL
37818,IA002015001017001001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41204,IA002015001017001001000000000000000000,0,NULL,IA002015001017001001000000000000000000,NULL,2,NULL,NULL
37819,IA002015001017001003000000000000000000,"Decommissioning, Restoration and Similar Liabilities",1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41202,IA002015001017001003000000000000000000,0,NULL,IA002015001017001003000000000000000000,NULL,2,NULL,NULL
37820,IA002015001017001004000000000000000000,Correction of Error,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41201,IA002015001017001004000000000000000000,0,NULL,IA002015001017001004000000000000000000,NULL,2,NULL,NULL
37821,IA002015001017001005000000000000000000,Change in Accounting Policy,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41199,IA002015001017001005000000000000000000,0,NULL,IA002015001017001005000000000000000000,NULL,2,NULL,NULL
37822,IA002015001017001006000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,41203,IA002015001017001006000000000000000000,0,NULL,IA002015001017001006000000000000000000,NULL,2,NULL,NULL
37823,IA002015001017001007000000000000000000,Transfers Received,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41206,IA002015001017001007000000000000000000,0,NULL,IA002015001017001007000000000000000000,NULL,2,NULL,NULL
37824,IA002015001017001008000000000000000000,Transfers Made,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41205,IA002015001017001008000000000000000000,0,NULL,IA002015001017001008000000000000000000,NULL,2,NULL,NULL
37825,IA002015001017002001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41190,IA002015001017002001000000000000000000,0,NULL,IA002015001017002001000000000000000000,NULL,2,NULL,NULL
37826,IA002015001017002002000000000000000000,Other Changes,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41191,IA002015001017002002000000000000000000,0,NULL,IA002015001017002002000000000000000000,NULL,2,NULL,NULL
37827,IA002015001017002003000000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41188,IA002015001017002003000000000000000000,0,NULL,IA002015001017002003000000000000000000,NULL,2,NULL,NULL
37828,IA002015001017002004000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41189,IA002015001017002004000000000000000000,0,NULL,IA002015001017002004000000000000000000,NULL,2,NULL,NULL
37829,IA002015001017002005000000000000000000,Transfers,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41192,IA002015001017002005000000000000000000,0,NULL,IA002015001017002005000000000000000000,NULL,2,NULL,NULL
37830,IA002015001017003001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41197,IA002015001017003001000000000000000000,0,NULL,IA002015001017003001000000000000000000,NULL,2,NULL,NULL
37831,IA002015001017003002000000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41196,IA002015001017003002000000000000000000,0,NULL,IA002015001017003002000000000000000000,NULL,2,NULL,NULL
37832,IA002015001017003003000000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41195,IA002015001017003003000000000000000000,0,NULL,IA002015001017003003000000000000000000,NULL,2,NULL,NULL
37833,IA002015001017003004000000000000000000,Changes not specifically listed,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41193,IA002015001017003004000000000000000000,0,NULL,IA002015001017003004000000000000000000,NULL,2,NULL,NULL
37834,IA002015001018004001006000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202043,IA002015001018004001006000000000000000,0,NULL,IA002015001018004001006000000000000000,NULL,2,NULL,NULL
37835,IA002015001018004002003000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,201988,IA002015001018004002003000000000000000,0,NULL,IA002015001018004002003000000000000000,NULL,2,NULL,NULL
37836,IA002015001018004002004000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202053,IA002015001018004002004000000000000000,0,NULL,IA002015001018004002004000000000000000,NULL,2,NULL,NULL
37837,IA002015001018004003002000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,201995,IA002015001018004003002000000000000000,0,NULL,IA002015001018004003002000000000000000,NULL,2,NULL,NULL
37838,IA002015001018004003003000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,7,2,1,201936,IA002015001018004003003000000000000000,0,NULL,IA002015001018004003003000000000000000,NULL,2,NULL,NULL
37839,IA002015002001002001001001000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,18984,IA002015002001002001001001000000000000,0,NULL,IA002015002001002001001001000000000000,NULL,2,NULL,NULL
37840,IA002015002001002001001008000000000000,Transfers Received,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,18987,IA002015002001002001001008000000000000,0,NULL,IA002015002001002001001008000000000000,NULL,2,NULL,NULL
37841,IA002015002003001007001007000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,52083,IA002015002003001007001007000000000000,0,NULL,IA002015002003001007001007000000000000,NULL,2,NULL,NULL
37842,IA002015002003001007002004000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,52069,IA002015002003001007002004000000000000,0,NULL,IA002015002003001007002004000000000000,NULL,2,NULL,NULL
37843,IA002015002003001007003002000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,52076,IA002015002003001007003002000000000000,0,NULL,IA002015002003001007003002000000000000,NULL,2,NULL,NULL
37844,IA002015002003001007003003000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,52075,IA002015002003001007003003000000000000,0,NULL,IA002015002003001007003003000000000000,NULL,2,NULL,NULL
37845,IA002015002003001008001001000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,52168,IA002015002003001008001001000000000000,0,NULL,IA002015002003001008001001000000000000,NULL,2,NULL,NULL
37846,IA002015002015001001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41643,IA002015002015001001000000000000000000,0,NULL,IA002015002015001001000000000000000000,NULL,2,NULL,NULL
37847,IA002015002015001007000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,41642,IA002015002015001007000000000000000000,0,NULL,IA002015002015001007000000000000000000,NULL,2,NULL,NULL
37848,IA002015002015002002000000000000000000,Other Changes,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41630,IA002015002015002002000000000000000000,0,NULL,IA002015002015002002000000000000000000,NULL,2,NULL,NULL
37849,IA002015002015002003000000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41627,IA002015002015002003000000000000000000,0,NULL,IA002015002015002003000000000000000000,NULL,2,NULL,NULL
37850,IA002015002015002004000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41628,IA002015002015002004000000000000000000,0,NULL,IA002015002015002004000000000000000000,NULL,2,NULL,NULL
37851,IA002015002015003002000000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41635,IA002015002015003002000000000000000000,0,NULL,IA002015002015003002000000000000000000,NULL,2,NULL,NULL
37852,IA002015002015003003000000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41634,IA002015002015003003000000000000000000,0,NULL,IA002015002015003003000000000000000000,NULL,2,NULL,NULL
37853,IA002015002017001001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41553,IA002015002017001001000000000000000000,0,NULL,IA002015002017001001000000000000000000,NULL,2,NULL,NULL
37854,IA002015002017001007000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,41552,IA002015002017001007000000000000000000,0,NULL,IA002015002017001007000000000000000000,NULL,2,NULL,NULL
37855,IA002015002017001009000000000000000000,Transfers Made,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41555,IA002015002017001009000000000000000000,0,NULL,IA002015002017001009000000000000000000,NULL,2,NULL,NULL
37856,IA002015002017002003000000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41537,IA002015002017002003000000000000000000,0,NULL,IA002015002017002003000000000000000000,NULL,2,NULL,NULL
37857,IA002015002017002004000000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41538,IA002015002017002004000000000000000000,0,NULL,IA002015002017002004000000000000000000,NULL,2,NULL,NULL
37858,IA002015002017002005000000000000000000,Transfers,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41541,IA002015002017002005000000000000000000,0,NULL,IA002015002017002005000000000000000000,NULL,2,NULL,NULL
37859,IA002015002017003002000000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41545,IA002015002017003002000000000000000000,0,NULL,IA002015002017003002000000000000000000,NULL,2,NULL,NULL
37860,IA002015002017003003000000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,41544,IA002015002017003003000000000000000000,0,NULL,IA002015002017003003000000000000000000,NULL,2,NULL,NULL
37861,IA002015002018004001007000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202005,IA002015002018004001007000000000000000,0,NULL,IA002015002018004001007000000000000000,NULL,2,NULL,NULL
37862,IA002015002018004001008000000000000000,Transfers Received,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202032,IA002015002018004001008000000000000000,0,NULL,IA002015002018004001008000000000000000,NULL,2,NULL,NULL
37863,IA002015002018004002002000000000000000,Other Changes,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,201998,IA002015002018004002002000000000000000,0,NULL,IA002015002018004002002000000000000000,NULL,2,NULL,NULL
37864,IA002015002018004002003000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202061,IA002015002018004002003000000000000000,0,NULL,IA002015002018004002003000000000000000,NULL,2,NULL,NULL
37865,IA002015002018004002004000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,2,1,201869,IA002015002018004002004000000000000000,0,NULL,IA002015002018004002004000000000000000,NULL,2,NULL,NULL
37866,IA002015002018004003002000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,2,1,201955,IA002015002018004003002000000000000000,0,NULL,IA002015002018004003002000000000000000,NULL,2,NULL,NULL
37867,IA002015002018004003003000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,201897,IA002015002018004003003000000000000000,0,NULL,IA002015002018004003003000000000000000,NULL,2,NULL,NULL
37868,IA002015003009001001006000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,1,1,8197,IA002015003009001001006000000000000000,0,NULL,IA002015003009001001006000000000000000,NULL,2,NULL,NULL
37869,IA002015003009001002003000000000000000,Depreciation,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,1943,IA002015003009001002003000000000000000,0,NULL,IA002015003009001002003000000000000000,NULL,2,NULL,NULL
37870,IA002015003009001002004000000000000000,Disposals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,1944,IA002015003009001002004000000000000000,0,NULL,IA002015003009001002004000000000000000,NULL,2,NULL,NULL
37871,IA002015003009001003002000000000000000,Impairment,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,36522,IA002015003009001003002000000000000000,0,NULL,IA002015003009001003002000000000000000,NULL,2,NULL,NULL
37872,IA002015003009001003003000000000000000,Disposals/Transfers Out,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,36381,IA002015003009001003003000000000000000,0,NULL,IA002015003009001003003000000000000000,NULL,2,NULL,NULL
37873,IA002016001000000000000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,37611,IA002016001000000000000000000000000000,0,NULL,IA002016001000000000000000000000000000,NULL,2,NULL,NULL
37874,IA002016006001000000000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,195466,IA002016006001000000000000000000000000,0,NULL,IA002016006001000000000000000000000000,NULL,2,NULL,NULL
37875,IA002016006002000000000000000000000000,Impairment Recognised,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,195162,IA002016006002000000000000000000000000,0,NULL,IA002016006002000000000000000000000000,NULL,2,NULL,NULL
37876,IA002016006003000000000000000000000000,Impairment Reversed,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,194210,IA002016006003000000000000000000000000,0,NULL,IA002016006003000000000000000000000000,NULL,2,NULL,NULL
37877,IL001005001002000000000000000000000000,Increases,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,37962,IL001005001002000000000000000000000000,0,NULL,IL001005001002000000000000000000000000,NULL,2,NULL,NULL
37878,IL001005004002000000000000000000000000,Increases,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,37976,IL001005004002000000000000000000000000,0,NULL,IL001005004002000000000000000000000000,NULL,2,NULL,NULL
37879,IL001005010002002000000000000000000000,Increases,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,39547,IL001005010002002000000000000000000000,0,NULL,IL001005010002002000000000000000000000,NULL,2,NULL,NULL
37880,IL001006004001012001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,176435,IL001006004001012001000000000000000000,0,NULL,IL001006004001012001000000000000000000,NULL,2,NULL,NULL
37881,IL001006004001012002000000000000000000,Deposits,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,172111,IL001006004001012002000000000000000000,0,NULL,IL001006004001012002000000000000000000,NULL,2,NULL,NULL
37882,IL001006004001012003000000000000000000,Withdrawals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,172767,IL001006004001012003000000000000000000,0,NULL,IL001006004001012003000000000000000000,NULL,2,NULL,NULL
37883,IL001006004001013001000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,178367,IL001006004001013001000000000000000000,0,NULL,IL001006004001013001000000000000000000,NULL,2,NULL,NULL
37884,IL001006004001013002000000000000000000,Deposits,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,162831,IL001006004001013002000000000000000000,0,NULL,IL001006004001013002000000000000000000,NULL,2,NULL,NULL
37885,IL001006004001013003000000000000000000,Withdrawals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,170889,IL001006004001013003000000000000000000,0,NULL,IL001006004001013003000000000000000000,NULL,2,NULL,NULL
37886,IL001006023001000000000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,190657,IL001006023001000000000000000000000000,0,NULL,IL001006023001000000000000000000000000,NULL,2,NULL,NULL
37887,IL001006023002000000000000000000000000,Deposits,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,192485,IL001006023002000000000000000000000000,0,NULL,IL001006023002000000000000000000000000,NULL,2,NULL,NULL
37888,IL001006023003000000000000000000000000,Withdrawals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,190090,IL001006023003000000000000000000000000,0,NULL,IL001006023003000000000000000000000000,NULL,2,NULL,NULL
37889,IL001006024001000000000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,190370,IL001006024001000000000000000000000000,0,NULL,IL001006024001000000000000000000000000,NULL,2,NULL,NULL
37890,IL001006024002000000000000000000000000,Deposits,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,192646,IL001006024002000000000000000000000000,0,NULL,IL001006024002000000000000000000000000,NULL,2,NULL,NULL
37891,IL001006024003000000000000000000000000,Withdrawals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,192241,IL001006024003000000000000000000000000,0,NULL,IL001006024003000000000000000000000000,NULL,2,NULL,NULL
37892,IL001006027001000000000000000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,201902,IL001006027001000000000000000000000000,0,NULL,IL001006027001000000000000000000000000,NULL,2,NULL,NULL
37893,IL001006027002000000000000000000000000,Deposits,1,2025/2026,1,2025-06-27 14:41:21.147,175,2025-12-01 11:20:29.590,2,1,1,202042,IL001006027002000000000000000000000000,NULL,NULL,IL001006027002000000000000000000000000,NULL,2,NULL,NULL
37894,IL001006027003000000000000000000000000,Withdrawals,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,2,2,1,201894,IL001006027003000000000000000000000000,0,NULL,IL001006027003000000000000000000000000,NULL,2,NULL,NULL
37895,IL001006027005000000000000000000000000,Prior period corrections,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,202062,IL001006027005000000000000000000000000,0,NULL,IL001006027005000000000000000000000000,NULL,2,NULL,NULL
37896,IL001007002001002005001001000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53492,IL001007002001002005001001000000000000,0,NULL,IL001007002001002005001001000000000000,NULL,2,NULL,NULL
37897,IL001007002001002005001002000000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53493,IL001007002001002005001002000000000000,0,NULL,IL001007002001002005001002000000000000,NULL,2,NULL,NULL
37898,IL001007002001002005001003000000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53494,IL001007002001002005001003000000000000,0,NULL,IL001007002001002005001003000000000000,NULL,2,NULL,NULL
37899,IL001007002001002005002001000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53512,IL001007002001002005002001000000000000,0,NULL,IL001007002001002005002001000000000000,NULL,2,NULL,NULL
37900,IL001007002001002005002002000000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53513,IL001007002001002005002002000000000000,0,NULL,IL001007002001002005002002000000000000,NULL,2,NULL,NULL
37901,IL001007002001002005002003000000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,53514,IL001007002001002005002003000000000000,0,NULL,IL001007002001002005002003000000000000,NULL,2,NULL,NULL
37902,IL001007002002001001003181001000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,63131,IL001007002002001001003181001000000000,0,NULL,IL001007002002001001003181001000000000,NULL,2,NULL,NULL
37903,IL001007002002001004003010002000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,6,1,1,63993,IL001007002002001004003010002000000000,0,NULL,IL001007002002001004003010002000000000,NULL,2,NULL,NULL
37904,IL001007002002001004003010003000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,63994,IL001007002002001004003010003000000000,0,NULL,IL001007002002001004003010003000000000,NULL,2,NULL,NULL
37905,IL001007002002001004003012002000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,6,1,1,63997,IL001007002002001004003012002000000000,0,NULL,IL001007002002001004003012002000000000,NULL,2,NULL,NULL
37906,IL001007002002001004003012003000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,63998,IL001007002002001004003012003000000000,0,NULL,IL001007002002001004003012003000000000,NULL,2,NULL,NULL
37907,IL001007002002001004004001002000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,6,1,1,63924,IL001007002002001004004001002000000000,0,NULL,IL001007002002001004004001002000000000,NULL,2,NULL,NULL
37908,IL001007002002001004004001003000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,63925,IL001007002002001004004001003000000000,0,NULL,IL001007002002001004004001003000000000,NULL,2,NULL,NULL
37909,IL001007002002001007003006001002000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,67925,IL001007002002001007003006001002000000,0,NULL,IL001007002002001007003006001002000000,NULL,2,NULL,NULL
37910,IL001007002002001007003006001003000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,67927,IL001007002002001007003006001003000000,0,NULL,IL001007002002001007003006001003000000,NULL,2,NULL,NULL
37911,IL001007002002002001003261001000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,64700,IL001007002002002001003261001000000000,0,NULL,IL001007002002002001003261001000000000,NULL,2,NULL,NULL
37912,IL001007002002002001003261002000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,6,1,1,64701,IL001007002002002001003261002000000000,0,NULL,IL001007002002002001003261002000000000,NULL,2,NULL,NULL
37913,IL001007002002002001003261003000000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,64702,IL001007002002002001003261003000000000,0,NULL,IL001007002002002001003261003000000000,NULL,2,NULL,NULL
37914,IL001007002002002004002002010003000000,Transferred to Revenue/Capital Expenditure,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,68210,IL001007002002002004002002010003000000,0,NULL,IL001007002002002004002002010003000000,NULL,2,NULL,NULL
37915,IL001007002002002005002001000000000000,Opening Balance,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,54658,IL001007002002002005002001000000000000,0,NULL,IL001007002002002005002001000000000000,NULL,2,NULL,NULL
37916,IL001007002002002005002002000000000000,Receipts,1,2025/2026,1,2025-06-27 14:41:21.147,NULL,NULL,1,1,1,54659,IL001007002002002005002002000000000000,0,NULL,IL001007002002002005002002000000000000,NULL,2,NULL,NULL
