AssetClass_ID,AssetClassDesc,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Asset_SubCategory_ID,UsefulLifeInMonths,AssetDepreciationMethod_ID,RevaluationByCostModel,RevaluationByRevalutionModel,TypeID,Default,AssetCategoryID,AssetStatus_ID,AssetMeasurement_ID
14507,Road structures - Road Bridges - Road bridge substructure,1,2019-07-10 10:34:00.827,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,1
14508,Road structures - Road Bridges - Road bridge superstructure,1,2019-07-10 10:34:00.847,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,1
14509,Road structures - Pedestrian Bridges - Pedestrian bridge substructure,1,2019-07-10 10:34:00.863,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,1
14510,Road structures - Pedestrian Bridges - Pedestrian bridge superstructure,1,2019-07-10 10:34:00.880,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,1
14511,Road structures - Pedestrian Bridges - Pedestrian bridge railing,1,2019-07-10 10:34:00.900,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,1
14512,Road structures - Civil Structures - Anchored wall,1,2019-07-10 10:34:00.920,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,1
14513,Road structures - Civil Structures - Retaining wall,1,2019-07-10 10:34:00.937,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,1
14514,Road structures - Civil Structures - RC structure,1,2019-07-10 10:34:00.953,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,1
14515,Road structures - Civil Structures - Steel structure,1,2019-07-10 10:34:00.970,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,1
14516,Road structures - Civil Structures - Tunnel bore structure,1,2019-07-10 10:34:00.990,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,1
14517,Road Furniture - Billboard,1,2019-07-10 10:34:01.007,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,1
14518,Road Furniture - Commuter shelter,1,2019-07-10 10:34:01.023,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,1
14519,Road Furniture - Footpath/paving,1,2019-07-10 10:34:01.040,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,29,0,1
14520,Road Furniture - Parking Areas/Bays,1,2019-07-10 10:34:01.060,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,1
14521,Road Furniture - Parking Meter,1,2019-07-10 10:34:01.077,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,29,0,1
14522,Road Furniture - Guard rail,1,2019-07-10 10:34:01.097,1,NULL,NULL,0,300,1,NULL,NULL,4,NULL,29,0,1
14523,Road Furniture - Mini roundabout,1,2019-07-10 10:34:01.113,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,1
14524,Road Furniture - Speed hump,1,2019-07-10 10:34:01.130,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,1
14525,Road Furniture - Street rubbish bin,1,2019-07-10 10:34:01.150,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,1
14526,Road Furniture - Traffic island,1,2019-07-10 10:34:01.170,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,1
14527,Road Furniture - Sign â€“ regulatory,1,2019-07-10 10:34:01.187,1,NULL,NULL,0,84,1,NULL,NULL,4,NULL,29,0,1
14528,Road Furniture - Sign â€“ general,1,2019-07-10 10:34:01.203,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,1
14529,Road Furniture - Steel structure,1,2019-07-10 10:34:01.220,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,1
14530,Road furniture - Traffic Signals - Trafic signal units,1,2019-07-10 10:34:01.240,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,1
14531,Roads - Land - Road reserve,1,2019-07-10 10:34:01.257,1,NULL,NULL,0,0,1,NULL,NULL,4,NULL,29,0,2
14532,Roads - Pavements - Road surface,1,2019-07-10 10:34:01.273,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,2
14533,Roads - Pavements - Road structural layer,1,2019-07-10 10:34:01.293,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14534,Roads - Earthworks - Road surface,1,2019-07-10 10:34:01.310,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,2
14535,Roads - Earthworks - Road structural layer,1,2019-07-10 10:34:01.330,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14536,Road structures - Road Bridges - Road bridge abutment,1,2019-07-10 10:34:01.347,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14537,Road structures - Road Bridges - Road bridge side barrier,1,2019-07-10 10:34:01.363,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14538,Road structures - Road Bridges - Road bridge substructure,1,2019-07-10 10:34:01.380,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14539,Road structures - Road Bridges - Road bridge superstructure,1,2019-07-10 10:34:01.400,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14540,Road structures - Pedestrian Bridges - Pedestrian bridge substructure,1,2019-07-10 10:34:01.417,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,2
14541,Road structures - Pedestrian Bridges - Pedestrian bridge superstructure,1,2019-07-10 10:34:01.433,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,2
14542,Road structures - Pedestrian Bridges - Pedestrian bridge railing,1,2019-07-10 10:34:01.450,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,2
14543,Road structures - Civil Structures - Anchored wall,1,2019-07-10 10:34:01.470,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,2
14544,Road structures - Civil Structures - Retaining wall,1,2019-07-10 10:34:01.487,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,2
14545,Road structures - Civil Structures - RC structure,1,2019-07-10 10:34:01.503,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14546,Road structures - Civil Structures - Steel structure,1,2019-07-10 10:34:01.520,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,2
14547,Road structures - Civil Structures - Tunnel bore structure,1,2019-07-10 10:34:01.537,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,2
14548,Road Furniture - Billboard,1,2019-07-10 10:34:01.557,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,2
14549,Road Furniture - Commuter shelter,1,2019-07-10 10:34:01.573,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,2
14550,Road Furniture - Footpath/paving,1,2019-07-10 10:34:01.590,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,29,0,2
14551,Road Furniture - Parking Areas/Bays,1,2019-07-10 10:34:01.607,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,2
14552,Road Furniture - Parking Meter,1,2019-07-10 10:34:01.623,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,29,0,2
14553,Road Furniture - Guard rail,1,2019-07-10 10:34:01.640,1,NULL,NULL,0,300,1,NULL,NULL,4,NULL,29,0,2
14554,Road Furniture - Mini roundabout,1,2019-07-10 10:34:01.660,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,2
14555,Road Furniture - Speed hump,1,2019-07-10 10:34:01.680,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,2
14556,Road Furniture - Street rubbish bin,1,2019-07-10 10:34:01.697,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,2
14557,Road Furniture - Traffic island,1,2019-07-10 10:34:01.713,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,2
14558,Road Furniture - Sign â€“ regulatory,1,2019-07-10 10:34:01.730,1,NULL,NULL,0,84,1,NULL,NULL,4,NULL,29,0,2
14559,Road Furniture - Sign â€“ general,1,2019-07-10 10:34:01.750,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,2
14560,Road Furniture - Steel structure,1,2019-07-10 10:34:01.767,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,2
14561,Road furniture - Traffic Signals - Trafic signal units,1,2019-07-10 10:34:01.783,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,2
14562,Roads - Land - Road reserve,1,2019-07-10 10:34:01.800,1,NULL,NULL,0,0,1,NULL,NULL,4,NULL,29,0,4
14563,Roads - Pavements - Road surface,1,2019-07-10 10:34:01.817,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,4
14564,Roads - Pavements - Road structural layer,1,2019-07-10 10:34:01.833,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14565,Roads - Earthworks - Road surface,1,2019-07-10 10:34:01.857,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,4
14566,Roads - Earthworks - Road structural layer,1,2019-07-10 10:34:01.870,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14567,Road structures - Road Bridges - Road bridge abutment,1,2019-07-10 10:34:01.890,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14568,Road structures - Road Bridges - Road bridge side barrier,1,2019-07-10 10:34:01.907,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14569,Road structures - Road Bridges - Road bridge substructure,1,2019-07-10 10:34:01.923,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14570,Road structures - Road Bridges - Road bridge superstructure,1,2019-07-10 10:34:01.940,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14571,Road structures - Pedestrian Bridges - Pedestrian bridge substructure,1,2019-07-10 10:34:01.957,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,4
14572,Road structures - Pedestrian Bridges - Pedestrian bridge superstructure,1,2019-07-10 10:34:01.977,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,4
14573,Road structures - Pedestrian Bridges - Pedestrian bridge railing,1,2019-07-10 10:34:01.993,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,4
14574,Road structures - Civil Structures - Anchored wall,1,2019-07-10 10:34:02.010,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,4
14575,Road structures - Civil Structures - Retaining wall,1,2019-07-10 10:34:02.027,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,4
14576,Road structures - Civil Structures - RC structure,1,2019-07-10 10:34:02.043,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14577,Road structures - Civil Structures - Steel structure,1,2019-07-10 10:34:02.060,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,4
14578,Road structures - Civil Structures - Tunnel bore structure,1,2019-07-10 10:34:02.080,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,29,0,4
14579,Road Furniture - Billboard,1,2019-07-10 10:34:02.097,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,4
14580,Road Furniture - Commuter shelter,1,2019-07-10 10:34:02.113,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,4
14581,Road Furniture - Footpath/paving,1,2019-07-10 10:34:02.130,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,29,0,4
14582,Road Furniture - Parking Areas/Bays,1,2019-07-10 10:34:02.147,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,4
14583,Road Furniture - Parking Meter,1,2019-07-10 10:34:02.167,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,29,0,4
14584,Road Furniture - Guard rail,1,2019-07-10 10:34:02.183,1,NULL,NULL,0,300,1,NULL,NULL,4,NULL,29,0,4
14585,Road Furniture - Mini roundabout,1,2019-07-10 10:34:02.200,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,4
14586,Road Furniture - Speed hump,1,2019-07-10 10:34:02.213,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,29,0,4
14587,Road Furniture - Street rubbish bin,1,2019-07-10 10:34:02.230,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,29,0,4
14588,Road Furniture - Traffic island,1,2019-07-10 10:34:02.250,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,29,0,4
14589,Road Furniture - Sign â€“ regulatory,1,2019-07-10 10:34:02.267,1,NULL,NULL,0,84,1,NULL,NULL,4,NULL,29,0,4
14590,Road Furniture - Sign â€“ general,1,2019-07-10 10:34:02.283,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,4
14591,Road Furniture - Steel structure,1,2019-07-10 10:34:02.300,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,29,0,4
14592,Road furniture - Traffic Signals - Trafic signal units,1,2019-07-10 10:34:02.320,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,29,0,4
14593,Sewer Pump Stations - Motor,1,2019-07-10 10:34:02.337,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,NULL
14594,Sewer Pump Stations - Motor,1,2019-07-10 10:34:02.353,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,NULL
14595,Other assets,1,2019-07-15 11:25:21.583,79,NULL,NULL,131,60,NULL,NULL,NULL,4,NULL,28,NULL,1
14596,Signage,1,2019-07-15 17:09:01.557,86,NULL,NULL,130,120,1,NULL,NULL,4,NULL,24,NULL,1
14597,"Roads, Sidewalks & Stormwater Drains",1,2019-07-15 17:41:07.073,86,NULL,NULL,132,240,1,NULL,NULL,4,NULL,29,NULL,1
14600,"Property, plant & equipment",1,2019-07-16 10:29:54.493,178,NULL,NULL,135,240,1,NULL,NULL,7,NULL,33,2,1
14601,"Construction of Taxi Rank ",1,2019-07-16 10:52:58.067,178,NULL,NULL,137,240,1,NULL,NULL,7,NULL,34,1,1
14602,"Computer Equipment ",1,2019-07-16 13:53:45.000,82,2019-07-16 14:52:22.840,80,138,240,1,NULL,NULL,4,NULL,21,1,1
14603,Vehicles,1,2019-08-19 19:59:59.597,86,NULL,NULL,139,72,1,NULL,NULL,4,NULL,13,1,1
14604,Airconditioning,1,2020-01-31 10:06:54.783,86,NULL,NULL,NULL,120,1,NULL,NULL,4,NULL,19,1,1
14605,Office Furniture,1,2020-02-06 16:07:45.353,86,2025-06-17 11:27:00.253,199,175,120,1,NULL,1,4,NULL,20,1,1
14606,Airconditioner,1,2021-05-07 10:22:30.510,199,2025-06-17 11:28:22.863,199,175,120,1,NULL,1,4,NULL,20,1,1
14607,Alcotest,1,2021-05-07 10:23:16.787,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14608,Bar Fridge,1,2021-05-07 10:42:02.827,199,2024-10-07 16:18:07.653,199,175,60,1,NULL,1,4,NULL,20,1,1
14609,Bench,1,2021-05-07 10:42:40.380,199,2024-10-07 15:49:23.227,199,175,120,1,NULL,1,4,NULL,20,1,1
14610,Bid Box,1,2021-05-07 11:12:32.327,199,2024-10-07 15:50:20.380,199,175,120,1,NULL,1,4,NULL,20,1,1
14611,Binder,1,2021-05-07 11:13:05.267,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14612,Book display,1,2021-05-07 11:13:25.953,199,2024-10-07 16:00:41.407,199,175,120,1,NULL,1,4,NULL,20,1,1
14613,Cabinet,1,2021-05-07 11:13:57.643,199,2024-10-07 16:08:29.170,199,175,120,1,NULL,1,4,NULL,20,1,1
14614,Bookcase,1,2021-05-07 11:14:40.617,199,2024-10-07 16:01:53.343,199,175,120,1,NULL,1,4,NULL,20,1,1
14615,Camera,1,2021-05-07 11:15:09.430,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14616,CAMERA SONY CYBERSHOT,1,2021-05-07 11:15:29.523,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14617,CANON DIGITAL CAMERA,1,2021-05-07 11:16:20.423,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14618,CANON DIGITAL CAMERA EOS 700D,1,2021-05-07 11:16:39.593,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14619,Chair,1,2021-05-07 11:17:14.490,199,2024-10-07 16:14:16.027,199,175,120,1,NULL,1,4,NULL,20,1,1
14620,Cash Drawer,1,2021-05-07 11:18:10.993,199,2024-10-07 16:14:01.140,199,175,120,1,NULL,1,4,NULL,20,1,1
14621,CHAIR HIGH BACK,1,2021-05-07 11:18:37.513,199,2025-06-17 11:29:22.230,199,175,120,1,NULL,1,4,NULL,20,1,1
14622,Coat & Hat Stand,1,2021-05-07 11:19:07.120,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14623,"Couch ",1,2021-05-07 11:20:40.977,199,2024-10-07 16:18:34.417,199,175,120,1,NULL,1,4,NULL,20,1,1
14624,Computer Stand,1,2021-05-07 11:21:23.853,199,2024-10-07 16:15:28.787,199,175,120,1,NULL,1,4,NULL,20,1,1
14625,Computer Box,1,2021-05-07 11:21:45.660,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14626,"Computer   ",1,2021-05-07 11:22:06.267,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14627,CPU,1,2021-05-07 11:22:44.680,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14628,Counter,1,2021-05-07 11:23:17.073,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14629,Cupboard,1,2021-05-07 11:23:48.450,199,2024-10-07 16:20:55.713,199,175,120,1,NULL,1,4,NULL,20,1,1
14630,Credenza,1,2021-05-07 11:24:07.667,199,2024-10-07 16:25:25.423,199,175,120,1,NULL,1,4,NULL,20,1,1
14631,Data Projector,1,2021-05-07 11:24:43.717,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14632,Data Sheet,1,2021-05-07 11:25:08.580,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14633,Desk,1,2021-05-07 11:25:35.067,199,2024-10-07 16:19:40.573,199,175,120,1,NULL,1,4,NULL,20,1,1
14634,Desktop,1,2021-05-07 11:26:05.500,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14635,Drawer,1,2021-05-07 11:26:36.720,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14636,Drawers,1,2021-05-07 11:27:07.150,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14637,DVD Drive,1,2021-05-07 11:27:34.397,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14638,Fax,1,2021-05-07 11:28:00.770,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14639,Filer,1,2021-05-07 11:28:30.917,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14640,Folding Machine,1,2021-05-07 11:31:06.927,199,2024-10-07 16:31:22.130,199,175,120,1,NULL,1,4,NULL,20,1,1
14641,Franking Machine,1,2021-05-07 11:31:32.883,199,2024-10-07 16:29:45.593,199,175,120,1,NULL,1,4,NULL,20,1,1
14642,Fridge,1,2021-05-07 11:32:05.633,199,2024-10-07 16:17:03.867,199,175,120,1,NULL,1,4,NULL,20,1,1
14643,Hard Drive,1,2021-05-07 11:32:35.277,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14644,Heater,1,2021-05-07 11:33:09.220,199,2024-10-07 16:34:45.610,199,175,120,1,NULL,1,4,NULL,20,1,1
14645,Ipad,1,2021-05-07 11:33:40.980,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14646,Laminator,1,2021-05-07 11:34:06.463,199,2024-10-07 15:30:07.713,199,175,60,1,NULL,1,4,NULL,20,1,1
14647,Laptop,1,2021-05-07 11:34:35.483,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14648,LICENCE DISK SCANNER AND NUMBER PLATE RECOGNITION,1,2021-05-07 11:35:08.313,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14649,Light Box,1,2021-05-07 11:35:35.513,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14650,Locker,1,2021-05-07 11:36:06.583,199,2024-10-07 16:35:48.480,199,175,120,1,NULL,1,4,NULL,20,1,1
14651,Media Player,1,2021-05-07 11:38:51.563,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14652,Megaphone Handheld,1,2021-05-07 11:39:18.670,199,2024-10-07 17:09:05.330,199,175,120,1,NULL,1,4,NULL,20,1,1
14653,Mic Stand,1,2021-05-07 11:39:44.030,199,2024-10-07 16:37:42.570,199,175,120,1,NULL,1,4,NULL,20,1,1
14654,Microphones,1,2021-05-07 11:40:19.320,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14655,Microwave,1,2021-05-07 11:40:49.880,199,2024-10-07 16:44:54.617,199,175,120,1,NULL,1,4,NULL,20,1,1
14656,Mixing Console,1,2021-05-07 11:41:18.303,199,2024-10-07 16:39:53.267,199,175,120,1,NULL,1,4,NULL,20,1,1
14657,Monitor,1,2021-05-07 11:41:47.490,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14658,Notice Board,1,2021-05-07 11:42:24.347,199,2024-10-07 16:35:23.573,199,175,120,1,NULL,1,4,NULL,20,1,1
14659,OLYMPUS DIGITAL VOICE RECORDER,1,2021-05-07 11:43:00.053,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14660,Pedenza,1,2021-05-07 11:43:38.213,199,2024-10-07 16:42:16.720,199,175,120,1,NULL,1,4,NULL,20,1,1
14661,Pedestal,1,2021-05-07 11:44:06.600,199,2024-10-07 16:24:57.870,199,175,120,1,NULL,1,4,NULL,20,1,1
14662,Phone,1,2021-05-07 11:44:42.103,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14663,Pigeon Hole,1,2021-05-07 11:45:18.650,199,2024-10-07 15:22:21.820,199,175,120,1,NULL,1,4,NULL,20,1,1
14664,Pin Board,1,2021-05-07 11:45:48.610,199,2024-10-07 16:42:44.550,199,175,120,1,NULL,1,4,NULL,20,1,1
14665,Post Box,1,2021-05-07 11:46:20.037,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14666,Podium,1,2021-05-07 11:46:40.567,199,2024-10-07 16:44:00.897,199,175,120,1,NULL,1,4,NULL,20,1,1
14667,Portable Drive,1,2021-05-07 11:47:00.590,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14668,Printer,1,2021-05-07 11:47:42.967,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14669,Projector,1,2021-05-07 11:48:21.000,199,2024-10-07 16:47:53.620,199,175,120,1,NULL,1,4,NULL,20,1,1
14670,Rack Server,1,2021-05-07 11:48:50.960,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14671,Recorder,1,2021-05-07 11:49:22.413,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14672,Roof rack,1,2021-05-07 11:50:14.463,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14673,Router,1,2021-05-07 11:50:42.780,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14674,Safe,1,2021-05-07 11:51:11.563,199,2024-10-07 15:20:57.587,199,175,120,1,NULL,1,4,NULL,20,1,1
14675,Screen,1,2021-05-07 11:51:30.520,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14676,Screen Divider,1,2021-05-07 11:52:13.150,199,2024-10-07 16:30:43.840,199,175,120,1,NULL,1,4,NULL,20,1,1
14677,Server,1,2021-05-07 11:52:33.347,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14678,Seater,1,2021-05-07 11:52:57.407,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14679,Shelf,1,2021-05-07 11:53:33.817,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14680,Shelving,1,2021-05-07 11:53:53.583,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14681,Shredder,1,2021-05-07 11:54:37.777,199,2024-10-07 16:53:51.033,199,175,120,1,NULL,1,4,NULL,20,1,1
14682,Speaker,1,2021-05-07 11:54:56.357,199,2024-10-07 16:57:14.503,199,175,120,1,NULL,1,4,NULL,20,1,1
14683,Speaker Stand,1,2021-05-07 11:55:45.913,199,2024-10-07 16:57:34.970,199,175,120,1,NULL,1,4,NULL,20,1,1
14684,Speed Measuring Intrument,1,2021-05-07 11:56:02.630,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14685,Speed Trapper,1,2021-05-07 11:56:21.127,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14686,Suggestion Box,1,2021-05-07 11:57:03.353,199,2024-10-07 16:59:22.527,199,175,120,1,NULL,1,4,NULL,20,1,1
14687,Stand,1,2021-05-07 11:57:22.010,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14688,Switch,1,2021-05-07 11:57:55.307,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14689,Switchboard,1,2021-05-07 11:58:15.787,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14690,Table,1,2021-05-07 11:58:45.733,199,2024-10-07 16:58:50.443,199,175,120,1,NULL,1,4,NULL,20,1,1
14691,Tender Box,1,2021-05-07 12:00:14.960,199,2024-10-07 17:01:16.473,199,175,120,1,NULL,1,4,NULL,20,1,1
14692,Tray,1,2021-05-07 12:00:56.363,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14693,Tennis Table,1,2021-05-07 12:01:18.630,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14694,Trolley,1,2021-05-07 12:01:57.417,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14695,Trunk,1,2021-05-07 12:02:19.800,199,2024-10-07 17:10:22.800,199,175,120,1,NULL,1,4,NULL,20,1,1
14696,Urn,1,2021-05-07 12:02:55.693,199,NULL,NULL,175,60,1,NULL,NULL,4,NULL,20,1,1
14697,Vacuum Cleaner,1,2021-05-07 12:03:13.550,199,2024-10-07 17:02:49.180,199,175,120,1,NULL,1,4,NULL,20,1,1
14698,Voice Recorder,1,2021-05-07 12:03:56.590,199,2024-10-07 15:28:21.667,199,175,60,1,NULL,1,4,NULL,20,1,1
14699,Wall unit,1,2021-05-07 12:04:22.163,199,2024-10-07 17:04:50.967,199,175,120,1,NULL,1,4,NULL,20,1,1
14700,Whiteboard,1,2021-05-07 12:05:03.280,199,NULL,NULL,175,120,1,NULL,NULL,4,NULL,20,1,1
14701,Workstation,1,2021-05-07 12:05:23.583,199,2024-10-07 16:28:08.513,199,175,120,1,NULL,1,4,NULL,20,1,1
14702,Water Dispenser,1,2021-05-07 12:05:44.980,199,2024-10-07 17:06:31.727,199,175,120,1,NULL,1,4,NULL,20,1,1
14703,BROWNING FIREARM 9MM,1,2021-05-07 12:07:29.543,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14704,Haelgeweer,1,2021-05-07 12:07:55.880,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14705,NORINCO 213 9MMP PISTOLS,1,2021-05-07 12:08:34.207,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
14706,NORINCO NZ 75,1,2021-05-07 12:08:59.327,199,NULL,NULL,130,60,1,NULL,NULL,4,NULL,24,NULL,1
