AssetCIDMSSubComponentTypeID,AssetCIDMSSubComponentTypeDesc,AssetCIDMSComponentTypeID,Infrastructure,Nature,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Default
586,Head And Wingwalls,733,1,1,1,2022-05-20 12:18:16.160,199,NULL,NULL,NULL
587,Kerb,734,1,1,1,2022-05-20 12:18:45.673,199,NULL,NULL,NULL
588,Kerb Barrier,735,1,1,1,2022-05-20 12:19:08.783,199,NULL,NULL,NULL
589,Kerb Inlet,736,1,1,1,2022-05-20 12:19:20.857,199,NULL,NULL,NULL
590,Ring Road,713,1,1,1,2022-05-20 12:21:06.547,199,NULL,NULL,NULL
591,Pavement,737,1,1,1,2022-05-20 12:25:24.627,199,NULL,NULL,NULL
592,Unpaved Road,738,1,1,1,2022-05-20 12:26:57.120,199,NULL,NULL,NULL
593,Pipe - Storm Water,739,1,1,1,2022-05-20 12:37:37.687,199,NULL,NULL,NULL
594,Pipe,740,1,1,1,2022-05-20 12:38:03.067,199,NULL,NULL,NULL
595,Street Light,741,0,1,1,2022-05-20 12:40:13.520,199,2024-10-07 19:33:44.030,199,0
596,Gabions,79,1,1,1,2022-05-20 14:09:38.023,199,NULL,NULL,NULL
597,Manhole,742,1,1,1,2022-05-20 14:12:01.603,199,NULL,NULL,NULL
598,Catchpit,743,1,1,1,2022-05-20 14:15:53.343,199,NULL,NULL,NULL
599,Box Culvert,558,1,1,1,2022-05-20 14:16:36.360,199,NULL,NULL,NULL
600,Culvert Box,558,1,1,1,2022-05-20 14:17:11.990,199,NULL,NULL,NULL
601,Pipe Culvert,558,1,1,1,2022-05-20 14:17:24.883,199,NULL,NULL,NULL
602,Culvert Pipe,558,1,1,1,2022-05-20 14:17:38.693,199,NULL,NULL,NULL
603,Kerb Barrier,744,1,1,1,2022-05-20 14:19:01.320,199,NULL,NULL,NULL
604,Kerb Inlet,745,1,1,1,2022-05-20 14:19:29.270,199,NULL,NULL,NULL
605,Pipe,746,1,1,1,2022-05-20 14:22:46.100,199,NULL,NULL,NULL
606,Low Level Bridge,747,1,1,1,2022-05-20 14:24:20.920,199,NULL,NULL,NULL
607,Ablution - Change Rooms,748,1,1,1,2022-05-20 15:40:52.777,199,NULL,NULL,NULL
608,Dwelling Low Cost Housing,749,1,1,1,2022-05-20 15:41:22.737,199,NULL,NULL,NULL
609,Dwelling Normal Size House,750,1,1,1,2022-05-20 15:41:36.327,199,NULL,NULL,NULL
610,Garage,751,1,1,1,2022-05-20 15:41:48.707,199,NULL,NULL,NULL
611,Hall-Indoor Sport Complex,752,1,1,1,2022-05-20 15:42:02.250,199,NULL,NULL,NULL
612,Mobile Office,753,1,1,1,2022-05-20 15:42:14.720,199,NULL,NULL,NULL
613,Office Block,754,1,1,1,2022-05-20 15:42:32.873,199,NULL,NULL,NULL
614,Small Urban Office,755,1,1,1,2022-05-20 15:42:49.740,199,NULL,NULL,NULL
615,Outbuilding (Storeroom),445,1,1,1,2022-05-20 15:43:22.617,199,NULL,NULL,NULL
616,Gaurdhouse,445,1,1,1,2022-05-20 15:43:31.463,199,NULL,NULL,NULL
617,Storage Container,445,1,1,1,2022-05-20 15:43:40.570,199,NULL,NULL,NULL
618,Camera,568,0,1,1,2022-05-30 08:46:51.963,252,NULL,NULL,NULL
619,Projector,632,0,1,1,2022-05-30 11:39:11.097,252,NULL,NULL,NULL
620,Projector Screen,604,0,1,1,2022-05-30 11:40:07.370,252,NULL,NULL,NULL
621,Speaker,605,0,1,1,2022-05-30 11:40:35.410,252,NULL,NULL,NULL
622,Board,756,0,1,1,2022-05-30 11:42:08.127,252,NULL,NULL,NULL
623,Chair,286,0,1,1,2022-05-30 11:42:40.970,252,NULL,NULL,NULL
624,Sick Bed,757,0,1,1,2022-05-30 11:43:43.703,252,NULL,NULL,NULL
625,Stand,350,0,1,1,2022-05-30 11:44:24.840,252,NULL,NULL,NULL
626,Microwave,760,0,1,1,2022-05-30 12:42:15.020,252,NULL,NULL,NULL
627,Fridge,588,0,1,1,2022-05-30 12:56:16.650,252,NULL,NULL,NULL
628,Voice Recorder,761,0,1,1,2022-05-30 13:00:52.027,252,NULL,NULL,NULL
629,CPU,762,0,1,1,2022-05-30 13:43:27.610,251,NULL,NULL,NULL
630,Microwave,760,1,1,1,2022-05-30 14:29:03.473,252,NULL,NULL,NULL
631,Fridge,763,0,1,1,2022-05-30 15:01:05.867,252,NULL,NULL,NULL
632,TV Screen,764,0,1,1,2022-05-30 15:20:09.497,252,NULL,NULL,NULL
633,PA System,765,0,1,1,2022-05-30 15:20:21.953,252,NULL,NULL,NULL
634,Media Player,591,0,1,1,2022-05-30 15:26:45.853,252,NULL,NULL,NULL
635,Mixing  Console,766,0,1,1,2022-05-30 15:36:42.170,252,NULL,NULL,NULL
636,Computer Workstation,758,0,1,1,2022-05-30 15:41:11.427,252,NULL,NULL,NULL
637,Microphone,631,0,1,1,2022-05-31 08:37:41.713,252,NULL,NULL,NULL
638,Speaker,767,0,1,1,2022-05-31 08:42:32.420,252,NULL,NULL,NULL
639,Projector Screen,759,0,1,1,2022-05-31 09:23:34.013,252,NULL,NULL,NULL
640,Media Player,768,0,1,1,2022-05-31 09:28:35.110,252,NULL,NULL,NULL
641,Truck,777,0,1,1,2022-05-31 12:05:35.183,252,NULL,NULL,NULL
642,Trailer,778,0,1,1,2022-05-31 12:06:13.287,252,NULL,NULL,NULL
643,Diesel Bowser Machine,778,0,1,1,2022-05-31 12:06:43.900,252,NULL,NULL,NULL
644,Pressure Washer,769,0,1,1,2022-05-31 12:07:14.223,252,NULL,NULL,NULL
645,Boom Spray,770,0,1,1,2022-05-31 12:07:37.820,252,NULL,NULL,NULL
646,Plough,771,0,1,1,2022-05-31 12:07:58.073,252,NULL,NULL,NULL
647,Planter,773,0,1,1,2022-05-31 12:08:12.980,252,NULL,NULL,NULL
648,Lifeguard Post and Seat,774,0,1,1,2022-05-31 12:08:30.813,252,NULL,NULL,NULL
649,Swimming Pool Sweeper,775,0,1,1,2022-05-31 12:08:48.967,252,NULL,NULL,NULL
650,License Disk Scanner,772,0,1,1,2022-05-31 12:09:06.367,252,NULL,NULL,NULL
651,Speed Trap,779,0,1,1,2022-05-31 12:09:24.300,252,NULL,NULL,NULL
652,"Offset Trailer ",778,0,1,1,2022-05-31 12:09:45.693,252,NULL,NULL,NULL
653,Shelf,343,0,1,1,2022-06-01 09:26:12.080,252,NULL,NULL,NULL
654,Desk,298,0,1,1,2022-06-01 09:26:37.013,252,NULL,NULL,NULL
655,Airconditioner,565,0,1,1,2022-06-01 09:27:59.473,252,NULL,NULL,NULL
656,Edge Trimmer,776,0,1,1,2022-06-01 09:38:54.287,252,NULL,NULL,NULL
657,Grass Cutter,398,0,1,1,2022-06-01 09:39:20.393,252,NULL,NULL,NULL
658,Blower,390,0,1,1,2022-06-01 09:40:00.273,252,NULL,NULL,NULL
659,Fire Arm,633,0,1,1,2022-06-01 10:46:45.663,252,NULL,NULL,NULL
660,Palisade Fence,458,0,1,1,2022-06-01 12:10:53.033,252,NULL,NULL,NULL
661,Pedestrian Gate,458,0,1,1,2022-06-01 12:12:29.727,252,NULL,NULL,NULL
662,Wall,458,0,1,1,2022-06-01 12:13:11.370,252,NULL,NULL,NULL
663,Sliding Gate,458,0,1,1,2022-06-01 12:14:03.117,252,NULL,NULL,NULL
664,Swivel Gate,458,0,1,1,2022-06-01 12:15:40.867,252,NULL,NULL,NULL
665,Fence,458,0,1,1,2022-06-01 12:16:22.767,252,NULL,NULL,NULL
666,Boom Gate Manual,458,0,1,1,2022-06-01 12:17:11.010,252,NULL,NULL,NULL
667,Electrical Fence,458,0,1,1,2022-06-01 12:17:56.917,252,NULL,NULL,NULL
668,Walkway,783,0,1,1,2022-06-01 12:25:35.353,252,NULL,NULL,NULL
669,Flood Light,455,0,1,1,2022-06-01 12:26:11.433,252,NULL,NULL,NULL
670,Flag Pole,454,0,1,1,2022-06-01 12:26:46.530,252,NULL,NULL,NULL
671,Sign - Information,454,0,1,1,2022-06-01 12:27:12.807,252,NULL,NULL,NULL
672,Lawns,784,0,1,1,2022-06-01 12:27:42.360,252,NULL,NULL,NULL
673,Tank Stand,780,0,1,1,2022-06-01 12:29:35.923,252,NULL,NULL,NULL
674,Internal Road,781,0,1,1,2022-06-01 12:30:16.527,252,NULL,NULL,NULL
675,Kerb Inlet,782,0,1,1,2022-06-01 13:19:58.193,0,NULL,NULL,NULL
676,Pipe - Storm Water,785,0,1,1,2022-06-01 14:21:16.197,252,NULL,NULL,NULL
677,Culvert Pipe,787,0,1,1,2022-06-01 16:07:32.377,252,NULL,NULL,NULL
678,Pipe,786,0,1,1,2022-06-01 16:07:57.950,252,NULL,NULL,NULL
679,Jo-Jo Tank,451,0,1,1,2022-06-01 16:13:58.023,252,NULL,NULL,NULL
680,Paved Area,788,1,1,1,2022-06-01 16:17:33.300,252,NULL,NULL,NULL
681,Internal Road,781,1,1,1,2022-06-01 16:18:58.203,252,NULL,NULL,NULL
682,Pipe - Storm Water,785,1,1,1,2022-06-01 16:19:40.497,252,NULL,NULL,NULL
683,Pipe,786,1,1,1,2022-06-01 16:19:52.213,252,NULL,NULL,NULL
684,Palisade Fence,458,1,1,1,2022-06-01 16:20:29.910,252,NULL,NULL,NULL
685,Wall,458,1,1,1,2022-06-01 16:20:59.437,252,NULL,NULL,NULL
686,Fence,458,1,1,1,2022-06-01 16:21:19.910,252,NULL,NULL,NULL
687,Swivel Gate,458,1,1,1,2022-06-01 16:21:53.327,252,NULL,NULL,NULL
688,Pedestrian Gate,458,1,1,1,2022-06-01 16:22:24.410,252,NULL,NULL,NULL
689,Walkway,458,1,1,1,2022-06-01 16:22:44.023,252,NULL,NULL,NULL
690,Flood Light,455,1,1,1,2022-06-01 16:23:48.913,252,NULL,NULL,NULL
691,Sliding Gate,458,1,1,1,2022-06-01 16:24:47.560,252,NULL,NULL,NULL
692,Electrical Fence,458,1,1,1,2022-06-01 16:24:57.480,252,NULL,NULL,NULL
693,Boom Gate Manual,458,1,1,1,2022-06-01 16:25:20.567,252,NULL,NULL,NULL
694,Walkway,783,1,1,1,2022-06-01 16:25:51.633,252,NULL,NULL,NULL
695,Flag Pole,454,1,1,1,2022-06-01 16:26:18.213,252,NULL,NULL,NULL
696,Sign - Information,454,1,1,1,2022-06-01 16:26:31.083,252,NULL,NULL,NULL
697,Lawns,784,1,1,1,2022-06-01 16:26:52.510,252,NULL,NULL,NULL
698,Tank Stand,780,1,1,1,2022-06-01 16:27:39.107,252,NULL,NULL,NULL
699,Kerb Inlet,782,1,1,1,2022-06-01 16:28:51.590,252,NULL,NULL,NULL
700,Culvert Pipe,787,1,1,1,2022-06-01 16:30:33.147,252,NULL,NULL,NULL
701,Community Hall,790,1,1,1,2022-06-08 12:00:57.217,251,NULL,NULL,NULL
702,Community Hall - Retention,791,1,1,1,2022-06-08 12:01:48.497,251,NULL,NULL,NULL
703,Sports Facility,792,1,1,1,2022-06-08 12:02:45.450,251,NULL,NULL,NULL
704,Sports Facility - Retention,793,1,1,1,2022-06-08 12:03:18.880,251,NULL,NULL,NULL
705,Taxi Rank - Retention,794,1,1,1,2022-06-08 12:06:55.580,251,NULL,NULL,NULL
706,Testing Station,795,1,1,1,2022-06-08 12:12:10.170,251,NULL,NULL,NULL
707,Testing Station - Retention,796,1,1,1,2022-06-08 12:12:38.363,251,NULL,NULL,NULL
708,Tourism Structure,789,1,1,1,2022-06-08 12:13:55.780,251,NULL,NULL,NULL
709,Taxi Rank,798,1,1,1,2022-06-14 13:11:45.360,251,NULL,NULL,NULL
710,Network Server,799,0,1,1,2022-10-03 14:16:30.507,251,NULL,NULL,NULL
711,Server Rack Mount,800,0,1,1,2022-10-03 14:19:33.813,251,NULL,NULL,NULL
712,Sign Electronic LED,801,1,1,1,2022-10-04 09:45:55.900,252,NULL,NULL,NULL
713,Manhole,802,1,1,1,2022-10-04 10:27:59.567,252,NULL,NULL,NULL
714,High Mast Light,803,1,1,1,2022-10-04 11:02:07.610,252,NULL,NULL,NULL
715,Post Top Light,804,1,1,1,2022-10-04 11:02:20.860,252,NULL,NULL,NULL
716,Filing Cabinet,805,0,1,1,2022-10-04 11:03:26.693,252,NULL,NULL,NULL
717,Visitors Chair,806,0,1,1,2022-10-04 11:03:44.390,252,NULL,NULL,NULL
718,Light Box with Poles,807,0,1,1,2022-10-04 11:03:59.163,252,NULL,NULL,NULL
719,Land,808,1,1,1,2022-10-04 12:10:59.813,252,NULL,NULL,NULL
720,Boardroom Desk,811,0,1,1,2022-10-04 15:07:21.887,252,NULL,NULL,NULL
721,Boardroom Table,810,0,1,1,2022-10-04 15:07:52.383,252,NULL,NULL,NULL
722,Brochure Stand,812,0,1,1,2022-10-04 15:08:13.250,252,NULL,NULL,NULL
723,Bulk Filer,813,0,1,1,2022-10-04 15:08:34.247,252,NULL,NULL,NULL
724,Cell Phone,809,0,1,1,2022-10-04 15:08:54.193,252,NULL,NULL,NULL
725,Chairs And Couches,814,0,1,1,2022-10-04 15:09:37.580,252,NULL,NULL,NULL
726,Coat and Hat Stand,287,0,1,1,2022-10-04 15:10:04.043,252,NULL,NULL,NULL
727,Coat and Hat Stand,831,1,1,1,2022-10-04 15:12:34.543,252,NULL,NULL,NULL
728,Coat Stand,815,1,1,1,2022-10-04 15:13:02.000,252,NULL,NULL,NULL
729,Coffee Table,816,0,1,1,2022-10-04 15:13:23.530,252,NULL,NULL,NULL
730,Coat and Hat Stand,831,0,1,1,2022-10-04 15:13:48.970,252,NULL,NULL,NULL
731,Binder,277,0,1,1,2022-10-04 15:14:13.647,252,NULL,NULL,NULL
732,Conference Table,817,0,1,1,2022-10-04 15:15:02.110,252,NULL,NULL,NULL
733,Desk - Credenza and Pedestal,818,0,1,1,2022-10-04 15:16:03.670,252,NULL,NULL,NULL
734,Desk Extension,819,0,1,1,2022-10-04 15:16:25.270,252,NULL,NULL,NULL
735,Digital Voice Processing,820,0,1,1,2022-10-04 15:16:52.233,252,NULL,NULL,NULL
736,Draughtsman Chair,821,0,1,1,2022-10-04 15:17:14.680,252,NULL,NULL,NULL
737,Dual Vocal Set,822,0,1,1,2022-10-04 15:17:32.883,252,NULL,NULL,NULL
738,Dunham Bush,823,0,1,1,2022-10-04 15:17:53.390,252,NULL,NULL,NULL
739,Interactive White Board System-Projector,824,0,1,1,2022-10-04 15:18:29.797,252,NULL,NULL,NULL
740,Loudhailer,825,0,1,1,2022-10-04 15:18:50.227,252,NULL,NULL,NULL
741,Microphones,318,0,1,1,2022-10-04 15:19:09.953,252,NULL,NULL,NULL
742,Open L - Extension,826,0,1,1,2022-10-04 15:19:30.477,252,NULL,NULL,NULL
743,Projector Stand,827,0,1,1,2022-10-04 15:19:51.213,252,NULL,NULL,NULL
744,Quarter Link,828,0,1,1,2022-10-04 15:20:12.257,252,NULL,NULL,NULL
745,Reception Counter,829,0,1,1,2022-10-04 15:20:34.883,252,2024-10-07 16:02:36.417,199,0
746,Trolley,830,0,1,1,2022-10-04 15:21:25.640,252,NULL,NULL,NULL
747,Whiteboard,362,0,1,1,2022-10-04 15:22:04.643,252,NULL,NULL,NULL
748,Amplifier,832,0,1,1,2022-10-04 16:41:24.817,252,NULL,NULL,NULL
749,Beltpack Transmitter,833,0,1,1,2022-10-04 16:41:41.840,252,NULL,NULL,NULL
750,Gym Stand Bars,834,0,1,1,2022-10-04 16:41:59.780,252,NULL,NULL,NULL
751,Microphone,318,0,1,1,2022-10-04 16:56:40.340,252,NULL,NULL,NULL
752,TV Screen,835,0,1,1,2022-10-04 16:59:56.480,252,NULL,NULL,NULL
753,Office Block - Electrical Connection,836,1,1,1,2022-10-05 10:51:11.340,252,NULL,NULL,NULL
754,Guardhouse,445,1,1,1,2022-10-05 10:52:51.290,252,NULL,NULL,NULL
755,Sign Electronic Led,454,1,1,1,2022-10-05 10:57:35.940,252,NULL,NULL,NULL
756,Street Light,838,1,1,1,2022-10-05 11:30:56.223,252,NULL,NULL,NULL
757,Flowerbed And Shrub -Trees,839,1,1,1,2022-10-05 12:51:25.730,252,NULL,NULL,NULL
758,Flowerbed And Shrub -Trees,841,1,1,1,2022-10-05 12:54:33.827,252,NULL,NULL,NULL
759,Flowerbed And Shrub -Trees,840,1,1,1,2022-10-05 12:55:15.313,252,NULL,NULL,NULL
760,Athletics Outdoor Track And Field,842,1,1,1,2022-10-05 13:06:03.073,252,NULL,NULL,NULL
761,Ballade Poles,843,1,1,1,2022-10-05 13:09:58.590,252,NULL,NULL,NULL
762,Culvert Pipe,844,1,1,1,2022-10-05 13:17:05.473,252,NULL,NULL,NULL
763,Dwelling Flats,845,1,1,1,2022-10-05 13:20:56.517,252,NULL,NULL,NULL
764,Pump Station Building,846,1,1,1,2022-10-05 13:21:09.953,252,NULL,NULL,NULL
765,Rugby Field,847,1,1,1,2022-10-05 13:25:24.420,252,NULL,NULL,NULL
766,Softball Field,848,1,1,1,2022-10-05 13:25:36.040,252,NULL,NULL,NULL
767,Golf Course,849,1,1,1,2022-10-05 13:25:45.880,252,NULL,NULL,NULL
768,Office Small Urban Office - Similar To House,850,1,1,1,2022-10-05 13:43:10.297,252,NULL,NULL,NULL
769,Office Small Urban Office - Similar To House,851,1,1,1,2022-10-05 13:43:24.543,252,NULL,NULL,NULL
770,Fire Arm,852,0,1,1,2022-10-05 16:29:25.460,252,NULL,NULL,NULL
771,Boom Gate,527,1,1,1,2022-10-06 08:27:43.623,252,NULL,NULL,NULL
772,Veranda,498,1,1,1,2022-10-06 08:34:28.233,252,NULL,NULL,NULL
773,Other assets,853,0,1,1,2022-10-06 08:36:37.323,252,NULL,NULL,NULL
774,Tennis Court,854,1,1,1,2022-10-06 08:41:46.430,252,NULL,NULL,NULL
775,Flowerbed And Shrub -Trees,855,1,1,1,2022-10-06 08:52:19.747,252,NULL,NULL,NULL
776,Generator Building,837,1,1,1,2022-10-06 08:55:50.310,252,NULL,NULL,NULL
777,Medal,856,0,1,1,2022-10-06 12:30:56.147,252,NULL,NULL,NULL
778,Chain,857,0,1,1,2022-10-06 12:31:15.947,252,NULL,NULL,NULL
779,External Hard Drive,859,0,1,1,2022-10-06 12:48:24.310,251,NULL,NULL,NULL
780,Server Mount Cabinet,858,0,1,1,2022-10-06 12:49:37.647,251,NULL,NULL,NULL
781,Forticare,860,0,1,1,2022-10-06 13:24:06.573,251,NULL,NULL,NULL
782,Document Sealer 2D,861,0,1,1,2022-10-06 13:41:05.227,251,NULL,NULL,NULL
783,Monochrome Payslip Laser Printer,862,0,1,1,2022-10-06 13:47:25.313,251,NULL,NULL,NULL
784,2 Way Radio,863,0,1,1,2022-10-07 11:08:11.460,252,NULL,NULL,NULL
785,Air Jack,864,0,1,1,2022-10-07 11:08:27.923,252,NULL,NULL,NULL
786,Angle Grinder,865,0,1,1,2022-10-07 11:08:44.683,252,NULL,NULL,NULL
787,Backhoe Loader-TLB,866,0,1,1,2022-10-07 11:09:03.783,252,NULL,NULL,NULL
788,Battery Charger,867,0,1,1,2022-10-07 11:09:19.533,252,NULL,NULL,NULL
789,Bench Press,868,0,1,1,2022-10-07 11:10:09.327,252,NULL,NULL,NULL
790,Blower,869,0,1,1,2022-10-07 11:10:33.003,252,NULL,NULL,NULL
791,Boom Spray,870,0,1,1,2022-10-07 11:10:52.540,252,NULL,NULL,NULL
792,Cabinet Battery Box,871,0,1,1,2022-10-07 11:11:12.793,252,NULL,NULL,NULL
793,Chainsaw,872,0,1,1,2022-10-07 11:11:33.207,252,NULL,NULL,NULL
794,Cherry Picker,873,0,1,1,2022-10-07 11:11:52.703,252,NULL,NULL,NULL
795,Cold Milling Machine,874,0,1,1,2022-10-07 11:12:09.770,252,NULL,NULL,NULL
796,Compactor,875,0,1,1,2022-10-07 11:12:26.203,252,NULL,NULL,NULL
797,Compressor,876,0,1,1,2022-10-07 11:12:44.857,252,NULL,NULL,NULL
798,Converter,877,0,1,1,2022-10-07 11:13:03.483,252,NULL,NULL,NULL
799,Crane,878,0,1,1,2022-10-07 11:13:20.193,252,NULL,NULL,NULL
800,Diesel Bowser Trailer,879,0,1,1,2022-10-07 11:13:35.443,252,NULL,NULL,NULL
801,Drill,880,0,1,1,2022-10-07 11:13:52.333,252,NULL,NULL,NULL
802,Dumbbells,881,0,1,1,2022-10-07 11:14:08.053,252,NULL,NULL,NULL
803,Dumpy Level,882,0,1,1,2022-10-07 11:14:24.373,252,NULL,NULL,NULL
804,Edge Trimmer,883,0,1,1,2022-10-07 11:14:51.023,252,NULL,NULL,NULL
805,Excavator,884,0,1,1,2022-10-07 11:15:09.827,252,NULL,NULL,NULL
806,Fumigation Machine,885,0,1,1,2022-10-07 11:15:26.033,252,NULL,NULL,NULL
807,Generator,886,0,1,1,2022-10-07 11:15:44.763,252,NULL,NULL,NULL
808,Grader,887,0,1,1,2022-10-07 11:17:59.257,252,NULL,NULL,NULL
809,Grass Cutter,888,0,1,1,2022-10-07 11:18:13.307,252,NULL,NULL,NULL
810,Grass Cutter Machine,889,0,1,1,2022-10-07 11:18:35.533,252,NULL,NULL,NULL
811,Grid Roller,890,0,1,1,2022-10-07 11:18:58.080,252,NULL,NULL,NULL
812,Grinder,891,0,1,1,2022-10-07 11:19:21.007,252,NULL,NULL,NULL
813,High Pressure Washer,892,0,1,1,2022-10-07 11:19:37.947,252,NULL,NULL,NULL
814,Hydraulic Heavy Crimper,893,0,1,1,2022-10-07 11:20:04.107,252,NULL,NULL,NULL
815,Industrial Generator,894,0,1,1,2022-10-07 11:20:17.583,252,NULL,NULL,NULL
816,Jack,895,0,1,1,2022-10-07 11:20:31.383,252,NULL,NULL,NULL
817,Licence Disk Scanner and Number Plate Recognition,896,0,1,1,2022-10-07 11:20:45.863,252,NULL,NULL,NULL
818,Lifeguard Post and Seat,897,0,1,1,2022-10-07 11:21:03.393,252,NULL,NULL,NULL
819,Lowbed,898,0,1,1,2022-10-07 11:21:18.677,252,NULL,NULL,NULL
820,Maize Planter,899,0,1,1,2022-10-07 11:21:33.413,252,NULL,NULL,NULL
821,Maximum User Weight,900,0,1,1,2022-10-07 11:21:48.660,252,NULL,NULL,NULL
822,Maximum Weight Capacity,901,0,1,1,2022-10-07 11:22:02.760,252,NULL,NULL,NULL
823,Measuring Wheel,902,0,1,1,2022-10-07 11:22:23.130,252,NULL,NULL,NULL
824,Mouldboard Plough,903,0,1,1,2022-10-07 11:22:52.183,252,NULL,NULL,NULL
825,Mower,904,0,1,1,2022-10-07 11:23:09.180,252,NULL,NULL,NULL
826,Multipurpose Tester Digital,905,0,1,1,2022-10-07 11:23:21.790,252,NULL,NULL,NULL
827,Offset Disc Harrow,906,0,1,1,2022-10-07 11:23:35.523,252,NULL,NULL,NULL
828,Planter,907,0,1,1,2022-10-07 11:23:49.443,252,NULL,NULL,NULL
829,Pressing Machine,908,0,1,1,2022-10-07 11:24:03.693,252,NULL,NULL,NULL
830,Pruner Tree,909,0,1,1,2022-10-07 11:24:18.360,252,NULL,NULL,NULL
831,Roadblock Lights,910,0,1,1,2022-10-07 11:24:35.643,252,NULL,NULL,NULL
832,Roller,911,0,1,1,2022-10-07 11:24:56.730,252,NULL,NULL,NULL
833,Skip Bin,912,0,1,1,2022-10-07 11:25:14.187,252,NULL,NULL,NULL
834,Skip Truck,913,0,1,1,2022-10-07 11:25:30.267,252,NULL,NULL,NULL
835,Speed Measuring Instrument,914,0,1,1,2022-10-07 11:25:44.307,252,NULL,NULL,NULL
836,Speed Trapper,915,0,1,1,2022-10-07 11:26:01.593,252,NULL,NULL,NULL
837,Tanker Fuel,916,0,1,1,2022-10-07 11:26:19.020,252,NULL,NULL,NULL
838,Tar-Concrete Cutter Machine,917,0,1,1,2022-10-07 11:26:37.470,252,NULL,NULL,NULL
839,Tip Truck,918,0,1,1,2022-10-07 11:26:54.670,252,NULL,NULL,NULL
840,Tipper Truck,919,0,1,1,2022-10-07 11:27:19.607,252,NULL,NULL,NULL
841,Tool bag set,920,0,1,1,2022-10-07 11:27:58.290,252,NULL,NULL,NULL
842,Tractor,921,0,1,1,2022-10-07 11:28:16.640,252,NULL,NULL,NULL
843,Tractor Roller Mower,922,0,1,1,2022-10-07 11:28:37.727,252,NULL,NULL,NULL
844,Trailer,923,0,1,1,2022-10-07 11:29:17.960,252,NULL,NULL,NULL
845,Treadmill,924,0,1,1,2022-10-07 11:29:34.430,252,NULL,NULL,NULL
846,Truck,925,0,1,1,2022-10-07 11:29:48.003,252,NULL,NULL,NULL
847,Tyre Inflator and Deflator,926,0,1,1,2022-10-07 11:30:27.670,252,NULL,NULL,NULL
848,Vibratory Compactor,927,0,1,1,2022-10-07 11:30:53.867,252,NULL,NULL,NULL
849,Water Pump Machine,928,0,1,1,2022-10-07 11:31:12.253,252,NULL,NULL,NULL
850,Welding Machine,929,0,1,1,2022-10-07 11:31:25.363,252,NULL,NULL,NULL
851,Inflatable ribbon,930,0,1,1,2022-10-07 11:33:32.830,252,NULL,NULL,NULL
852,Grinder,931,0,1,1,2022-10-07 11:33:45.533,252,NULL,NULL,NULL
853,Fence,932,1,1,1,2022-10-07 12:47:54.533,252,NULL,NULL,NULL
854,Park Table,524,1,1,1,2022-10-07 12:59:53.317,252,NULL,NULL,NULL
855,Jungle Gym,524,1,1,1,2022-10-07 13:01:25.963,252,NULL,NULL,NULL
856,Toilets,686,1,1,1,2022-10-07 13:04:46.187,252,NULL,NULL,NULL
857,Palisade Fence,678,1,1,1,2022-10-07 13:07:58.583,252,NULL,NULL,NULL
858,Sliding Gate,678,1,1,1,2022-10-07 13:08:19.983,252,NULL,NULL,NULL
859,Cold Milling Machine,874,1,1,1,2022-10-07 13:30:02.720,252,NULL,NULL,NULL
860,Diesel Bowser Trailer,879,1,1,1,2022-10-07 13:31:00.173,252,NULL,NULL,NULL
861,Flowerbed And Shrub -Trees,935,1,1,1,2022-10-07 13:53:05.330,252,NULL,NULL,NULL
862,Hall-Indoor Sport Complex,936,1,1,1,2022-10-07 13:53:24.400,252,NULL,NULL,NULL
863,Sign Electronic LED,482,1,1,1,2022-10-07 13:53:48.663,252,NULL,NULL,NULL
864,Ablution - Change Rooms,937,1,1,1,2022-10-07 13:54:20.413,252,NULL,NULL,NULL
865,Guardhouse,938,1,1,1,2022-10-07 13:54:47.487,252,NULL,NULL,NULL
866,V-Channel,684,1,1,1,2022-10-07 13:55:07.753,252,NULL,NULL,NULL
867,Kerb Barrier,939,1,1,1,2022-10-07 13:55:26.973,252,NULL,NULL,NULL
868,Park Bench,678,1,1,1,2022-10-07 13:58:07.743,252,NULL,NULL,NULL
869,Outbuilding (Storeroom),940,1,1,1,2022-10-07 14:05:46.700,252,NULL,NULL,NULL
870,Fence,941,1,1,1,2022-10-07 14:06:01.307,252,NULL,NULL,NULL
871,Jo-Jo Tank,942,1,1,1,2022-10-07 14:06:22.573,252,NULL,NULL,NULL
872,Tank Stand,943,1,1,1,2022-10-07 14:06:42.653,252,NULL,NULL,NULL
873,Sign Electronic: Structure,944,1,1,1,2022-10-07 14:10:54.110,252,NULL,NULL,NULL
874,Pedestrian Gate,941,1,1,1,2022-10-07 14:11:09.963,252,NULL,NULL,NULL
875,Kerb Barrier,945,1,1,1,2022-10-07 14:18:22.220,252,NULL,NULL,NULL
876,Gabions,946,1,1,1,2022-10-07 14:18:47.910,252,NULL,NULL,NULL
877,Hawker Stalls,683,1,1,1,2022-10-07 14:19:27.573,252,NULL,NULL,NULL
878,Kerb Barrier,947,1,1,1,2022-10-07 14:42:29.660,252,NULL,NULL,NULL
879,Hall-Indoor Sport Complex,948,1,1,1,2022-10-07 14:42:42.227,252,NULL,NULL,NULL
880,Walkway,949,1,1,1,2022-10-07 14:42:53.070,252,NULL,NULL,NULL
881,Carport,950,1,1,1,2022-10-07 14:43:19.877,252,NULL,NULL,NULL
