6443,6092 V Ully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6444,6093 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6445,6094 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6446,6095 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6447,6095 Vuli-Valley,1,2017-07-02 14:47:40.000,1,NULL,NULL,200,NULL,NULL
6448,6096 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6449,6096 Ext 24,1,2017-07-02 14:47:40.000,1,NULL,NULL,1,NULL,NULL
6450,6097 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6451,6098 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6452,6099 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6453,6100 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6454,6101 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6455,6102 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6456,6103 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6457,6104 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6458,6105 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6459,6106Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6460,6107 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6461,6108 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6462,6109 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6463,6109 Ext 24,1,2017-07-02 14:47:40.000,1,NULL,NULL,1,NULL,NULL
6464,6110 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6465,1786 Mchubakazi T/Ship,1,2017-07-02 14:47:40.000,1,NULL,NULL,156,NULL,NULL
6466,22 Brownlee Street,1,2017-07-02 14:47:40.000,1,NULL,NULL,38,NULL,NULL
6467,6112 Vully Vally,1,2017-07-02 14:47:40.000,1,NULL,NULL,199,NULL,NULL
6468,6113 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6469,6114  Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6470,6115  Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6471,6116 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6472,6117 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6473,6118 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6474,6119 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6475,6120 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6476,6121 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6477,6122 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6478,6124 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6479,6125 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6480,6125 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6481,6127 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6482,6127 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6483,6128 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6484,6130 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6485,6131 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6486,6134 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6487,6135 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6488,6136 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6489,6137 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,218,NULL,NULL
6490,B579,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6491,6138 Vulli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6492,B580,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6493,B580,1,2017-07-02 14:47:41.000,1,NULL,NULL,209,NULL,NULL
6494,B581,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6495,B581,1,2017-07-02 14:47:41.000,1,NULL,NULL,209,NULL,NULL
6496,B52,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6497,6141 Vulli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6498,B583,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6499,B583 Bongweni,1,2017-07-02 14:47:41.000,1,NULL,NULL,202,NULL,NULL
6500,B-583 Cuba T/Ship,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6501,B584,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6502,B585,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6503,6144 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6504,586 Msobomvu,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6505,6148 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6506,6149 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6507,6149 Vuli- Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6508,6150 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6509,6151 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6510,6153 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6511,6154 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6512,6155 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6513,12 Fuller Street,1,2017-07-02 14:47:41.000,1,NULL,NULL,38,NULL,NULL
6514,6157 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6515,6158 Vully Vally,1,2017-07-02 14:47:41.000,1,NULL,NULL,199,NULL,NULL
6516,B600,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6517,B601,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6518,B602,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6519,Butterworth Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6520,B604,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6521,B604 Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6522,B605,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6523,B606,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6524,6165 Vulli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6525,B607,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6526,B208,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6527,6167 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6528,B210,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6529,6169 Vulli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6530,B211,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6531,B611,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6532,B612,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6533,B612 Cuba,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6534,B613,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6535,B614,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6536,B615,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6537,B616,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6538,B617,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6539,B618,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6540,B619,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6541,B620,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6542,B630 Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6543,B621,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6544,B622,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6545,B-622 Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6546,B623,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6547,6182 Vulli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6548,B624,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6549,B626,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6550,B627,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6551,B629,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6552,6188 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6553,6188 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6554,B630,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6555,B631,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6556,B631,1,2017-07-02 14:47:41.000,1,NULL,NULL,202,NULL,NULL
6557,B632,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6558,B633,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6559,B634,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6560,B635,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6561,B635,1,2017-07-02 14:47:41.000,1,NULL,NULL,209,NULL,NULL
6562,B636,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6563,B637,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6564,B637,1,2017-07-02 14:47:41.000,1,NULL,NULL,209,NULL,NULL
6565,B638,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6566,B638 Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6567,B639,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6568,B640,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6569,B641,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6570,6204 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6571,0000  Robinson 0000,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6572,6205 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6573,6206 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6574,6207 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6575,6208 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6576,6209 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6577,6210 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6578,6211 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6579,6212 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6580,6213 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6581,6216 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6582,6218 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6583,6219 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6584,6220Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6585,6221 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6586,6221 Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6587,6222 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6588,6224 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6589,6226 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6590,6227 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6591,6228 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6592,6229 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6593,6230 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,218,NULL,NULL
6594,6231 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6595,6213 Extension 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6596,6233 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6597,6234  Vulli-Valley Extention S,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6598,6248 Msobomvu,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6599,6252  Robinson Way,1,2017-07-02 14:47:41.000,1,NULL,NULL,6,NULL,NULL
6600,11 Mthatha Street,1,2017-07-02 14:47:41.000,1,NULL,NULL,6,NULL,NULL
6601,6295  Centane Farm Road,1,2017-07-02 14:47:41.000,1,NULL,NULL,6,NULL,NULL
6602,6296 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6603,6297 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6604,6298 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6605,6299 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6606,6301 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6607,6305 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6608,6306 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6609,6308 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6610,P.O. Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,222,NULL,NULL
6611,P.O. Box 1197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6612,6329 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,200,NULL,NULL
6613,6346 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6614,6347 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6615,6356 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6616,6357,1,2017-07-02 14:47:41.000,1,NULL,NULL,223,NULL,NULL
6617,6359 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6618,6360 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6619,6361 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6620,6362 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6621,Butterworth Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6622,6363 Ext 23,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6623,6364 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6624,6366 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6625,P.O Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6626,6369 Ext23,1,2017-07-02 14:47:41.000,1,NULL,NULL,223,NULL,NULL
6627,6371 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,225,NULL,NULL
6628,6376 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6629,6384 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6630,6385 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6631,6385 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6632,Po Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6633,6391 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6634,6392 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6635,6393  Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6636,6395 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6637,6397 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6638,6399  Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6639,P.O. Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6640,6403 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6641,6404 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6642,6405 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6643,6406 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6644,P.O. Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6645,6309 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6646,6410 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6647,6411 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6648,6412 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6649,6413 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6650,6413 Extension 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6651,6414 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6652,6415 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6653,6417 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6654,6420 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6655,6422  Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6656,6424 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6657,6428 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6658,6429 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6659,6431 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6660,6433 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6661,6434 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6662,6435 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6663,6436 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6664,6438 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6665,6438 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6666,6440 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6667,6443 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6668,6444 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6669,6444 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6670,6446 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6671,6447 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6672,6449 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6673,6452  Vuli-Valley,1,2017-07-02 14:47:41.000,1,NULL,NULL,18,NULL,NULL
6674,6453 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6675,6456 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6676,6459 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6677,6464 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6678,6465 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6679,0000  Robinson 0000,1,2017-07-02 14:47:41.000,1,NULL,NULL,228,NULL,NULL
6680,6466,1,2017-07-02 14:47:41.000,1,NULL,NULL,202,NULL,NULL
6681,6468 Ext15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6682,6468 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6683,P.O. Box11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6684,O.O. Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,37,NULL,NULL
6685,6497 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6686,6500 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6687,6502 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6688,6503 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6689,6504 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6690,6505Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6691,6505 Ext 15,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6692,6505 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6693,P.O. Box 11197,1,2017-07-02 14:47:41.000,1,NULL,NULL,136,NULL,NULL
6694,6509 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6695,6510 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6696,6511 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6697,6512 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6698,6513 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6699,6513 Ext 24,1,2017-07-02 14:47:41.000,1,NULL,NULL,1,NULL,NULL
6700,6514 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6701,6518 Ext24,1,2017-07-02 14:47:41.000,1,NULL,NULL,3,NULL,NULL
6702,6519 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6703,6522 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6704,6524 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6705,6524 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,1,NULL,NULL
6706,P.O. Box 1119,1,2017-07-02 14:47:42.000,1,NULL,NULL,37,NULL,NULL
6707,6528 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6708,6529 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6709,6531 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6710,6531 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,1,NULL,NULL
6711,6532 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6712,P O Box 6043,1,2017-07-02 14:47:42.000,1,NULL,NULL,1,NULL,NULL
6713,P. O. Box 11197,1,2017-07-02 14:47:42.000,1,NULL,NULL,121,NULL,NULL
6714,P.O Box 6043,1,2017-07-02 14:47:42.000,1,NULL,NULL,229,NULL,NULL
6715,6537 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6716,6538 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6717,6538 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,1,NULL,NULL
6718,6539  Vuli-Valley,1,2017-07-02 14:47:42.000,1,NULL,NULL,18,NULL,NULL
6719,6540Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6720,6541 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6721,P.O. Box 11197,1,2017-07-02 14:47:42.000,1,NULL,NULL,37,NULL,NULL
6722,6543  Vuli-Valley,1,2017-07-02 14:47:42.000,1,NULL,NULL,18,NULL,NULL
6723,P.O. Box 11197,1,2017-07-02 14:47:42.000,1,NULL,NULL,231,NULL,NULL
6724,6546 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6725,6548 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6726,6550 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6727,6551 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6728,6554 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6729,6555 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6730,6557 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
6731,6557 Ext 24,1,2017-07-02 14:47:42.000,1,NULL,NULL,1,NULL,NULL
6732,P.O. Box 11197,1,2017-07-02 14:47:42.000,1,NULL,NULL,37,NULL,NULL
6733,6560 Ext24,1,2017-07-02 14:47:42.000,1,NULL,NULL,3,NULL,NULL
