ID,Filename,UserId,IsDonated,Activate_Validation,Processed,Date_Created,Job_Status,Date_Ran,No_RecordsInserted,No_RecodsNotValidating,Total_Records,ValidationError_Path,ServiceID,ProcessDate,RunID,ContractNumber
309,Intangible Assets 5 Sep 2024 _NT_Load.csv,199,4,1,0,2024-10-07 11:44:35.513,Completed Unsuccessfully! With Validation Error Log,NULL,0,17,17,Error_Job_309.csv,1,2024-10-07 11:45:28.400,NULL,
310,Intangible Assets 5 Sep 2024 _NT_Load.csv,199,4,1,0,2024-10-07 11:47:16.203,Completed Unsuccessfully! With Validation Error Log,NULL,0,16,16,Error_Job_310.csv,1,2024-10-07 11:47:28.990,NULL,
311,Intangible Assets 5 Sep 2024 _NT_Load.csv,199,4,1,0,2024-10-07 11:49:55.000,Completed Successfully!,NULL,0,0,16,NULL,1,2024-10-07 11:50:29.663,1,
312,Intangible Assets 5 Sep 2024 _NT_Load.csv,199,4,1,0,2024-10-07 12:13:51.093,Completed Successfully!,NULL,0,0,16,NULL,1,2024-10-07 12:14:30.327,2,
313,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 13:01:24.480,Error Reading CSV File. File Not In Correct Format. Header with name `Custodian ID Number` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-10-07 13:01:30.813,NULL,
314,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 13:03:11.667,Completed Unsuccessfully! With Validation Error Log,NULL,0,5553,5903,Error_Job_314.csv,1,2024-10-07 13:04:24.120,NULL,
315,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 13:04:44.740,Completed Unsuccessfully! With Validation Error Log,NULL,0,2512,2862,Error_Job_315.csv,1,2024-10-07 13:06:05.643,NULL,
316,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 14:13:54.887,Completed Unsuccessfully! With Validation Error Log,NULL,0,1787,2862,Error_Job_316.csv,1,2024-10-07 14:14:34.577,NULL,
317,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 15:24:40.270,Completed Unsuccessfully! With Validation Error Log,NULL,0,1646,2862,Error_Job_317.csv,1,2024-10-07 15:26:00.287,NULL,
318,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 17:11:12.280,Completed Unsuccessfully! With Validation Error Log,NULL,0,290,2862,Error_Job_318.csv,1,2024-10-07 17:12:25.990,NULL,
319,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 18:06:09.640,Completed Unsuccessfully! With Validation Error Log,NULL,0,43,2862,Error_Job_319.csv,1,2024-10-07 18:06:52.787,NULL,
320,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 18:24:24.540,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,2862,Error_Job_320.csv,1,2024-10-07 18:25:17.530,NULL,
321,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load.csv,199,4,1,0,2024-10-07 18:30:01.370,Completed Successfully!,NULL,0,0,2862,NULL,1,2024-10-07 18:30:43.877,3,
322,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 18:55:58.880,Error Reading CSV File. File Not In Correct Format. Header with name `Division` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-10-07 18:56:44.347,NULL,
323,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 18:58:26.463,Error Reading CSV File. File Not In Correct Format. Header with name `SCOA Item -Accumulated Depreciation` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-10-07 18:58:44.370,NULL,
324,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 19:00:31.883,Completed Unsuccessfully! With Validation Error Log,NULL,0,16235,16235,Error_Job_324.csv,1,2024-10-07 19:03:00.337,NULL,
325,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 19:41:50.480,Completed Unsuccessfully! With Validation Error Log,NULL,0,2628,15103,Error_Job_325.csv,1,2024-10-07 19:44:07.307,NULL,
326,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 21:02:42.790,Completed Unsuccessfully! With Validation Error Log,NULL,0,1635,15103,Error_Job_326.csv,1,2024-10-07 21:05:05.280,NULL,
327,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 21:34:22.487,Completed Unsuccessfully! With Validation Error Log,NULL,0,284,15103,Error_Job_327.csv,1,2024-10-07 21:36:59.713,NULL,
328,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-07 23:52:22.027,Completed Unsuccessfully! With Validation Error Log,NULL,0,18,15103,Error_Job_328.csv,1,2024-10-07 23:54:42.563,NULL,
329,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-08 00:17:25.340,Completed Unsuccessfully! With Validation Error Log,NULL,0,30,15103,Error_Job_329.csv,1,2024-10-08 00:19:41.977,NULL,
330,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-08 00:36:14.613,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,15103,Error_Job_330.csv,1,2024-10-08 00:38:48.710,NULL,
331,Infra Takeon 02-10-2024 v0.4 _NT_Load.csv,199,4,1,0,2024-10-08 10:42:22.110,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,15103,Error_Job_331.csv,1,2024-10-08 10:44:43.537,NULL,
332,Infra Takeon 02-10-2024 v0.4 _NT_Load_Checked.csv,199,4,1,0,2024-10-08 16:54:43.473,Completed Unsuccessfully! With Validation Error Log,NULL,0,8,15110,Error_Job_332.csv,1,2024-10-08 16:56:55.110,NULL,
333,Infra Takeon 02-10-2024 v0.4 _NT_Load_Checked.csv,199,4,1,0,2024-10-08 16:59:26.057,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,15103,Error_Job_333.csv,1,2024-10-08 17:01:58.243,NULL,
334,Infra Takeon 02-10-2024 v0.4 _NT_Load_Checked.csv,199,4,1,0,2024-10-08 17:06:59.163,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-08 17:10:17.137,4,
335,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 2.csv,199,4,1,0,2024-10-08 17:49:23.290,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,15103,Error_Job_335.csv,1,2024-10-08 17:52:07.113,NULL,
336,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 2.csv,199,4,1,0,2024-10-08 17:53:35.020,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-08 17:56:25.960,5,
337,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 3.csv,199,4,1,0,2024-10-08 17:59:48.630,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-08 18:02:45.223,6,
338,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 4.csv,199,4,1,0,2024-10-09 09:14:30.907,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-09 09:18:34.100,7,
339,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 5.csv,199,4,1,0,2024-10-09 09:47:42.007,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-09 09:51:09.403,8,
340,WIP Takeon 08 Oct 2024 _ NT.csv,199,2,1,0,2024-10-09 14:03:36.767,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,18,Error_Job_340.csv,1,2024-10-09 14:04:13.753,NULL,
341,WIP Takeon 08 Oct 2024 _ NT.csv,199,2,1,0,2024-10-09 14:07:48.840,Completed Successfully!,NULL,0,0,18,NULL,1,2024-10-09 14:08:14.343,9,
342,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT.csv,199,1,1,0,2024-10-10 13:22:35.383,Error Reading CSV File. File Not In Correct Format. Header with name `Custodian ID Number` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-10-10 13:23:27.070,NULL,
343,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT.csv,199,1,1,0,2024-10-10 13:31:17.757,Completed Unsuccessfully! With Validation Error Log,NULL,0,18,18,Error_Job_343.csv,1,2024-10-10 13:31:27.863,NULL,
344,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT.csv,199,4,1,0,2024-10-10 15:16:57.787,Completed Successfully!,NULL,0,0,18,NULL,1,2024-10-10 15:17:29.880,10,
345,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load amended.csv,169,1,1,0,2024-10-14 10:49:30.320,Completed Unsuccessfully! With Validation Error Log,NULL,0,3361,3361,Error_Job_345.csv,1,2024-10-14 10:50:05.613,NULL,
346,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load amended.csv,169,1,1,0,2024-10-14 10:57:53.143,Completed Unsuccessfully! With Validation Error Log,NULL,0,894,3361,Error_Job_346.csv,1,2024-10-14 10:58:32.020,NULL,
347,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load amended.csv,199,4,1,0,2024-10-14 12:26:05.923,Completed Unsuccessfully! With Validation Error Log,NULL,0,325,2862,Error_Job_347.csv,1,2024-10-14 12:26:59.963,NULL,
348,Movable Assets 5 Sep 2024 v0.3 (1) Manager NT_Load amended.csv,199,4,1,0,2024-10-14 12:50:11.047,Completed Successfully!,NULL,0,0,2862,NULL,1,2024-10-14 12:51:27.463,11,
349,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 5 amended.csv,199,4,1,0,2024-10-15 07:56:22.630,Completed Unsuccessfully! With Validation Error Log,NULL,0,1014,15103,Error_Job_349.csv,1,2024-10-15 07:59:30.030,NULL,
350,Infra Takeon 02-10-2024 v0.4 _NT_Load_Check 5 amended.csv,199,4,1,0,2024-10-15 08:13:20.567,Completed Successfully!,NULL,0,0,15103,NULL,1,2024-10-15 08:16:25.130,12,
351,Movable Assets -Takeon sheet for October 2024 _ ADDITIONS_AC_approved.csv,199,1,1,0,2024-11-07 19:36:58.497,Error Reading CSV File. File Not In Correct Format. Header with name `Custodian ID Number` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-11-07 19:37:31.970,NULL,
352,Movable Assets -Takeon sheet for October 2024 _ ADDITIONS_AC_approved.csv,199,1,1,0,2024-11-07 19:41:29.720,Error Reading CSV File. File Not In Correct Format. Header with name `Profit or Loss on Disposal` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2024-11-07 19:41:32.013,NULL,
353,Movable Assets -Takeon sheet for October 2024 _ ADDITIONS_AC_approved.csv,199,1,1,0,2024-11-07 19:43:55.063,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,23,Error_Job_353.csv,1,2024-11-07 19:44:33.047,NULL,
354,Movable Assets -Takeon sheet for October 2024 _ ADDITIONS_AC_approved.csv,199,1,1,0,2024-11-07 19:54:23.270,Completed Successfully!,NULL,0,0,23,NULL,1,2024-11-07 19:54:34.157,13,
355,Reload of 3 Disposed Assets.csv,199,4,1,0,2024-11-18 14:53:59.667,Completed Successfully!,NULL,0,0,3,NULL,1,2024-11-18 14:54:30.163,14,
356,Reload of 1 Infra Disposed Assets.csv,199,4,1,0,2024-11-19 12:52:07.667,Completed Successfully!,NULL,0,0,1,NULL,1,2024-11-19 12:52:36.777,15,
357,Reload of 1 Infra Disposed Assets V2.csv,199,4,1,0,2024-11-19 13:00:33.397,Completed Successfully!,NULL,0,0,1,NULL,1,2024-11-19 13:00:37.257,16,
358,Reload of 1 Infra Disposed Assets V3.csv,199,4,1,0,2024-11-19 13:18:13.627,Completed Successfully!,NULL,0,0,1,NULL,1,2024-11-19 13:18:37.703,17,
359,Reload of 1 Infra Disposed Assets_Fence_LB0025_002.csv,199,4,1,0,2024-11-25 14:31:27.167,Completed Successfully!,NULL,0,0,1,NULL,1,2024-11-25 14:31:31.023,18,
360,WIP TAKE ON-OCTOBER v0.1.csv,196,2,1,0,2024-12-11 05:19:42.510,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,14,Error_Job_360.csv,1,2024-12-11 05:20:28.003,NULL,
361,WIP TAKE ON-OCTOBER v0.1.csv,196,2,1,0,2024-12-11 05:27:55.263,Completed Successfully!,NULL,0,0,14,NULL,1,2024-12-11 05:28:28.807,19,
362,WIP TAKE ON-November 2024.csv,196,2,1,0,2024-12-11 05:29:47.073,Completed Unsuccessfully! With Validation Error Log,NULL,0,11,11,Error_Job_362.csv,1,2024-12-11 05:30:29.200,NULL,
363,WIP TAKE ON-November 2024.csv,196,2,1,0,2024-12-11 05:32:42.400,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,11,Error_Job_363.csv,1,2024-12-11 05:33:29.620,NULL,
364,WIP TAKE ON-November 2024.csv,196,2,1,0,2024-12-11 14:54:23.417,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,11,Error_Job_364.csv,1,2024-12-11 14:54:34.917,NULL,
365,WIP TAKE ON-November 2024.csv,196,2,1,0,2024-12-11 16:10:57.533,Completed Successfully!,NULL,0,0,11,NULL,1,2024-12-11 16:11:36.207,20,
366,Reload of 1 Infra Disposed Assets_Parking_RD05706_003.csv,199,4,1,0,2024-12-18 12:15:11.537,Completed Successfully!,NULL,0,0,1,NULL,1,2024-12-18 12:15:21.743,21,
367,WIP takeon December 2024.csv,196,2,1,0,2025-01-13 05:25:48.150,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,13,Error_Job_367.csv,1,2025-01-13 05:26:25.977,NULL,
368,WIP takeon December 2024.csv,196,2,1,0,2025-01-13 05:31:03.780,Completed Successfully!,NULL,0,0,13,NULL,1,2025-01-13 05:31:26.683,22,
369,Infra Additions.csv,196,4,1,0,2025-01-13 09:35:53.543,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_369.csv,1,2025-01-13 09:36:29.093,NULL,
370,Infra Additions.csv,196,1,1,0,2025-01-13 16:40:36.263,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_370.csv,1,2025-01-13 16:41:33.000,NULL,
371,Infra Additions.csv,196,4,1,0,2025-01-13 16:58:09.257,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_371.csv,1,2025-01-13 16:58:33.510,NULL,
372,Takeon 2024 Nov-Dec .csv,196,4,1,0,2025-01-26 16:01:13.817,Completed Unsuccessfully! With Validation Error Log,NULL,0,41,41,Error_Job_372.csv,1,2025-01-26 16:01:43.030,NULL,
373,Takeon 2024 Nov-Dec .csv,196,4,1,0,2025-01-26 16:23:25.387,Completed Unsuccessfully! With Validation Error Log,NULL,0,21,41,Error_Job_373.csv,1,2025-01-26 16:23:44.447,NULL,
374,Takeon 2024 Nov-Dec .csv,196,4,1,0,2025-01-26 16:41:45.593,Completed Unsuccessfully! With Validation Error Log,NULL,0,9,41,Error_Job_374.csv,1,2025-01-26 16:42:45.753,NULL,
375,Infra Additions.csv,196,4,1,0,2025-01-26 17:23:37.933,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_375.csv,1,2025-01-26 17:23:46.553,NULL,
376,Infra Additions.csv,196,4,1,0,2025-01-27 07:56:20.633,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_376.csv,1,2025-01-27 07:56:25.390,NULL,
377,Infra Additions.csv,196,4,1,0,2025-01-27 11:17:22.080,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_377.csv,1,2025-01-27 11:17:27.567,NULL,
378,Infra Additions.csv,196,4,1,0,2025-01-27 15:23:58.340,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_378.csv,1,2025-01-27 15:24:30.110,NULL,
379,Infra Additions.csv,196,4,1,0,2025-01-27 15:27:33.850,Completed Successfully!,NULL,0,0,4,NULL,1,2025-01-27 15:28:30.713,23,
380,Movable Takeon 2024 Nov-Dec.csv,196,4,1,0,2025-01-27 15:30:49.760,Completed Unsuccessfully! With Validation Error Log,NULL,0,24,41,Error_Job_380.csv,1,2025-01-27 15:31:32.033,NULL,
381,Movable Takeon 2024 Nov-Dec.csv,196,4,1,0,2025-01-27 15:39:29.083,Completed Unsuccessfully! With Validation Error Log,NULL,0,6,41,Error_Job_381.csv,1,2025-01-27 15:39:33.267,NULL,
382,Movable Takeon 2024 Nov-Dec.csv,196,4,1,0,2025-01-27 15:41:47.753,Completed Successfully!,NULL,0,0,41,NULL,1,2025-01-27 15:42:34.540,24,
383,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT.csv,196,4,1,0,2025-01-30 16:46:03.107,Completed Unsuccessfully! With Validation Error Log,NULL,0,8,18,Error_Job_383.csv,1,2025-01-30 16:46:35.377,NULL,
384,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT.csv,196,4,1,0,2025-01-30 17:05:03.420,Completed Successfully!,NULL,0,0,18,NULL,1,2025-01-30 17:05:36.530,25,
385,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT LOADED.csv,196,4,1,0,2025-02-01 12:31:57.443,Completed Unsuccessfully! With Validation Error Log,NULL,0,19,19,Error_Job_385.csv,1,2025-02-01 12:32:52.623,NULL,
386,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT LOADED.csv,196,4,1,0,2025-02-01 12:38:41.090,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,19,Error_Job_386.csv,1,2025-02-01 12:38:53.500,NULL,
387,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT LOADED.csv,196,4,1,0,2025-02-01 12:43:36.583,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,19,Error_Job_387.csv,1,2025-02-01 12:43:54.303,NULL,
388,ADDITIONS- Movable Assets_Takeon sheet July 2024_Sep 2024 _ NT LOADED.csv,196,4,1,0,2025-02-01 12:45:29.903,Completed Successfully!,NULL,0,0,18,NULL,1,2025-02-01 12:45:55.200,26,
389,Take_Erect of 124 Streetlights LN..csv,196,4,1,0,2025-02-02 12:59:50.227,Completed Unsuccessfully! With Validation Error Log,NULL,0,121,121,Error_Job_389.csv,1,2025-02-02 13:00:37.200,NULL,
390,Take_Erect of 124 Streetlights LN..csv,196,4,1,0,2025-02-02 13:05:24.897,Completed Unsuccessfully! With Validation Error Log,NULL,0,121,121,Error_Job_390.csv,1,2025-02-02 13:05:38.797,NULL,
391,Take_Erect of 124 Streetlights LN..csv,196,4,1,0,2025-02-02 13:11:22.193,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,121,Error_Job_391.csv,1,2025-02-02 13:11:40.337,NULL,
392,Take_Erect of 124 Streetlights LN..csv,196,4,1,0,2025-02-02 13:21:23.127,Completed Successfully!,NULL,0,0,121,NULL,1,2025-02-02 13:21:42.063,27,
393,Takeon__Nxaxho A-Nombanjan AR LN.csv,196,4,1,0,2025-02-02 15:11:11.217,Completed Unsuccessfully! With Validation Error Log,NULL,0,49,49,Error_Job_393.csv,1,2025-02-02 15:11:44.007,NULL,
394,Takeon__Nxaxho A-Nombanjan AR LN.csv,196,4,1,0,2025-02-02 15:16:44.427,Completed Unsuccessfully! With Validation Error Log,NULL,0,49,49,Error_Job_394.csv,1,2025-02-02 15:17:44.823,NULL,
395,Takeon__Nxaxho A-Nombanjan AR LN.csv,196,4,1,0,2025-02-02 15:24:59.557,Completed Successfully!,NULL,0,0,49,NULL,1,2025-02-02 15:25:45.643,28,
396,Takeon_Tar surface and asphalt overlay for Geash LN.csv,196,4,1,0,2025-02-02 16:24:48.543,Error Reading CSV File. File Not In Correct Format. Header with name `Custom 3` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-02-02 16:25:46.313,NULL,
397,Takeon_Tar surface and asphalt overlay for Geash LN.csv,196,4,1,0,2025-02-02 16:26:56.253,Completed Unsuccessfully! With Validation Error Log,NULL,0,25,25,Error_Job_397.csv,1,2025-02-02 16:27:46.813,NULL,
398,Takeon_Tar surface and asphalt overlay for Geash LN.csv,196,4,1,0,2025-02-02 16:32:57.077,Completed Unsuccessfully! With Validation Error Log,NULL,0,25,25,Error_Job_398.csv,1,2025-02-02 16:33:47.517,NULL,
399,Takeon_Tar surface and asphalt overlay for Geash LN.csv,196,4,1,0,2025-02-02 16:35:48.173,Completed Successfully!,NULL,0,0,25,NULL,1,2025-02-02 16:36:48.120,29,
400,Takeon _ Nciba AR LN.csv,196,4,1,0,2025-02-03 08:13:58.933,Error Reading CSV File. File Not In Correct Format. Header with name `Infrastructure Health Grade` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-02-03 08:14:34.737,NULL,
401,Takeon _ Nciba AR LN.csv,196,4,1,0,2025-02-03 08:18:43.623,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,21,Error_Job_401.csv,1,2025-02-03 08:19:35.597,NULL,
402,Takeon _ Nciba AR LN.csv,196,4,1,0,2025-02-03 08:23:49.687,Completed Successfully!,NULL,0,0,21,NULL,1,2025-02-03 08:24:36.407,30,
403,Takeon_Tshoveni AR LN .csv,607,4,1,0,2025-02-03 11:21:20.070,Completed Unsuccessfully! With Validation Error Log,NULL,0,65,65,Error_Job_403.csv,1,2025-02-03 11:21:39.313,NULL,
404,Takeon_Tshoveni AR LN .csv,607,4,1,0,2025-02-03 11:49:11.390,Completed Successfully!,NULL,0,0,65,NULL,1,2025-02-03 11:49:41.107,31,
405,Take_Erect of 124 Streetlights KM..csv,238,5,1,0,2025-02-03 16:38:50.180,Completed Successfully!,NULL,0,0,121,NULL,1,2025-02-03 16:39:45.757,32,
406,Takeon _ Nciba AR KM..csv,238,5,1,0,2025-02-03 16:40:46.380,Completed Successfully!,NULL,0,0,21,NULL,1,2025-02-03 16:41:46.380,33,
407,Takeon_Tshoveni AR LN .csv,166,5,1,0,2025-02-03 16:40:48.380,Completed Successfully!,NULL,0,0,65,NULL,1,2025-02-03 16:41:47.283,34,
408,Takeon_Tar surface and asphalt overlay for Geash LN.csv,166,5,1,0,2025-02-03 16:43:23.070,Completed Successfully!,NULL,0,0,25,NULL,1,2025-02-03 16:43:47.840,35,
409,Takeon__Nxaxho A-Nombanjan AR KM..csv,238,5,1,0,2025-02-03 16:44:16.497,Completed Successfully!,NULL,0,0,49,NULL,1,2025-02-03 16:44:48.603,36,
410,Takeon_ Paving of Parking KM..csv,238,5,1,0,2025-02-03 16:46:50.640,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_410.csv,1,2025-02-03 16:47:49.040,NULL,
411,Takeon_Rehabilitation of Gxakhulu Access Road LN Loaded.csv,238,5,1,0,2025-02-03 16:50:10.430,Completed Unsuccessfully! With Validation Error Log,NULL,0,46,46,Error_Job_411.csv,1,2025-02-03 16:50:49.813,NULL,
412,Takeon_Rehabilitation of Gxakhulu Access Road LN Loaded.csv,238,5,1,0,2025-02-03 16:57:46.680,Completed Unsuccessfully! With Validation Error Log,NULL,0,6,46,Error_Job_412.csv,1,2025-02-03 16:57:50.673,NULL,
413,Takeon_Rehabilitation of Gxakhulu Access Road LN Loaded.csv,238,5,1,0,2025-02-03 17:01:30.860,Completed Successfully!,NULL,0,0,46,NULL,1,2025-02-03 17:01:51.437,37,
414,Takeon_ Paving of Parking KM..csv,238,5,1,0,2025-02-03 17:09:17.213,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-03 17:09:51.810,38,
415,Takeon_Fencing of Butterworth Cemetry KM.csv,166,5,1,0,2025-02-03 17:10:39.587,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-03 17:10:52.173,39,
416,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-03 17:46:00.857,Completed Unsuccessfully! With Validation Error Log,NULL,0,7,10,Error_Job_416.csv,1,2025-02-03 17:46:52.877,NULL,
417,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-03 18:46:27.250,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,10,Error_Job_417.csv,1,2025-02-03 18:46:54.050,NULL,
418,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-03 18:52:28.573,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,10,Error_Job_418.csv,1,2025-02-03 18:52:54.513,NULL,
419,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-03 19:50:40.670,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,10,Error_Job_419.csv,1,2025-02-03 19:50:55.493,NULL,
420,Takeon_Msobomvu Sports ground LN.csv,196,4,1,0,2025-02-03 19:52:23.243,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,10,Error_Job_420.csv,1,2025-02-03 19:52:55.963,NULL,
421,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-03 19:53:56.977,Completed Successfully!,NULL,0,0,10,NULL,1,2025-02-03 19:54:56.450,40,
422,Tar surface and asphalt overlay for Cuba to Mzayoni LN.csv,196,5,1,0,2025-02-03 20:28:53.530,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,14,Error_Job_422.csv,1,2025-02-03 20:28:57.217,NULL,
423,Tar surface and asphalt overlay for Cuba to Mzayoni LN.csv,196,5,1,0,2025-02-03 20:30:16.933,Completed Successfully!,NULL,0,0,14,NULL,1,2025-02-03 20:30:57.737,41,
424,Take_Erect of 124 Streetlights KM..csv,196,5,1,0,2025-02-04 08:54:15.280,Completed Unsuccessfully! With Validation Error Log,NULL,0,121,121,Error_Job_424.csv,1,2025-02-04 08:54:36.887,NULL,
425,Take_Erect of 124 Streetlights KM..csv,196,5,1,0,2025-02-04 09:04:03.153,Completed Successfully!,NULL,0,0,121,NULL,1,2025-02-04 09:04:39.057,42,
426,Takeon _ Nciba AR KM..csv,196,5,1,0,2025-02-04 09:07:12.733,Completed Successfully!,NULL,0,0,21,NULL,1,2025-02-04 09:07:39.733,43,
427,Takeon_ Paving of Parking KM..csv,196,5,1,0,2025-02-04 09:09:01.570,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-04 09:09:40.050,44,
428,Takeon__Nxaxho A-Nombanjan AR KM..csv,196,5,1,0,2025-02-04 09:12:15.757,Completed Successfully!,NULL,0,0,49,NULL,1,2025-02-04 09:12:40.887,45,
429,Takeon_Fencing of Butterworth Cemetry KM.csv,196,5,1,0,2025-02-04 09:15:03.643,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-04 09:15:41.270,46,
430,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-04 09:17:25.833,Completed Successfully!,NULL,0,0,10,NULL,1,2025-02-04 09:17:41.763,47,
