Asset_BulkValidation_ID,Upload_JobID,RowNumber,ComponentID_AssetRegisterID,AssetDescription,ParentAssetRegisterID,Barcode,OldBarcode,ImageRef,FinancialStatus,AssetType,AssetCategory,AssetSub_Category,AssetClass,ComponentType,Sub_ComponentType,MeasurementType,AssetStatus,AcquisitionDate,DisposalDate,ReasonforDisposal,ImpairmentDate,InServiceDate,UsefulLifeYearComponent,UsefulLifeMonthComponent,RemainingUsefulLifeYearComponent,RemainingUsefulLifeMonthComponent,AssetCondition,DateModified,VerifiedDate,VerificationDoneBy,UOM,Dim1,Dim2,Dim3,DimensionQuantity,Quantity,SGKey,DeedNumber,Erf_FarmNumber,ErfsizeM2,PortionNumber,UnitNumber,RegistrationNumber,CustodianName,CustodianIDNumber,AssetOwnershipName,MunicipalDepartment,Division,Town,StreetAddress,Building,Ward,Zoning,FloorArea,RoomNumber,Suburb,GISFeautureID,Lattitude,Longitude,FundingSourceNumber,FundingSourceAmount,PurchaseAmount_Cost,SCOAItem_PurchaseAmount_Cost,ResidualValue,AccumulatedDepreciation,SCOAItem_AccumulatedDepreciation,AccumulatedImpairment,SCOAItem_AccumulatedImpairment,DisposalAmountCost,SCOAItem_DisposalAmountCost,DisposalProceeds,ProfitorLossonDisposal,CarryingAmount,DonorID_RegistrationNumber_ParastatalCode,DonorName_CompanyName_ParastatalName,DateDonated,Custom1,Custom2,Custom3,Custom4,Custom5,Custom6,Custom7,Custom8,Custom9,Custom10,Custom11,Custom12,Custom13,Custom14,Custom15,Custom16,Custom17,Custom18,Custom19,Custom20,Custom21,Custom22,Custom23,Custom24,Custom25,Custom26,FileName,AssetSetting_ID,Description,CIDMSSubComponent,MainAssetID,MainAssetDescription,CIDMSSubComponentType,CIDMSComponentType,CIDMSAccountingGroup,CIDMSSubAccountingGroup,CIDMSAssetClass,CIDMSAssetGroupType,CIDMSAssetType,CashOrNoncashgeneratingunit,CommisioningDate,InfrastructurOrNonInfrastructure,NatureOfAddition,CostOfAddition,YearConstructed,ForecastReplacementYear,InsuranceCover,InsurancePolicyNo,Warranty,CurrentReplacemantCostCRC,DepreciatedReplacementCostDRC,AnnualisedMaintenanceCRC,AnnualMaintenanceBudgetNeed,RemainingUsefulLifeAtTakeOn,ConstructionMaterial,Make,Model,SerialNumber,BasicMunicipalityService,CriticalityGrade,PerformanceGrade,UtilisationGrade,InfrastructureHealthGrade,ConsequenceOfFailure,Risk,WellKnownTextWKT,MunicipalAssetID,RevaluationDate
1013039,486,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 11-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 11-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 11-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_486.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013040,486,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Alcohol test | Asset Category : Furniture and Office Equipme",NULL,NULL,NULL,NULL,"Invalid format in column: 20-Dec-24, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 20-Dec-24, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 10-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_486.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013041,486,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Printer | Asset Category : Computer Equipment | Asset SubCat",NULL,NULL,NULL,NULL,"Invalid format in column: 20-Dec-24, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 20-Dec-24, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 10-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_486.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013042,487,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013043,487,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013044,487,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013045,487,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013046,487,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/17, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013047,487,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: Machinery And Electrical Equipment,"Invalid Class combination, Asset Class: Grader | Asset Category : Machinery and Equipment | Asset Su",NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013180,500,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_500.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013181,500,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_500.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013048,487,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013049,487,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013050,487,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013051,487,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013052,487,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013053,487,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013054,487,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
