Town_ID,Town,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,FallswithinMunicipality,TownCode,ProvinceID,Code
606,Mkhobeni Location,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
607,Acacia Street,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
608,Nontshinga,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
609,Mpeta A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
610,Tanga A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
611,Kobonqaba A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
612,100017 Cuba Flats,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
613,Hlobo A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
614,Zangwa Aa,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
615,P.O Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
616,P O Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
617,Cuba Township,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
618,Cuba Township,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
619,P O Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
620,Vulivalley,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
621,Madiba Squarter Camp,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
622,Ext B,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
623,Extension,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
624,Booi Farm,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
625,P O Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
626,R Mgomanzi A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
627,P O Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
628,Sihlabeni Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
629,Upper Ngcwazi A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
630,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
631,P.O.Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
632,Butterworh,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
633,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
634,Cegcuwana A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
635,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
636,Mtintsilana A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
637,Upper Mpenduza A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
638,Elukhanyisweni Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
639,Dlepu A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
640,Nquthu A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
641,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
642,Nqamakwe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
643,Ncizele,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
644,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
645,Butterowrth,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
646,Nokhanyiso Cafe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
647,Qombolo B,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
648,Takazi B,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
649,Ncerana Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
650,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
651,Room  Coloured Township,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
652,Smuts Squarter Camp,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
653,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
654,Qolora,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
655,Zitulele Township,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
656,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
657,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
658,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
659,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
660,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
661,Siyanda Squater Camp,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
662,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
663,Ponana Jss,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
664,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
665,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
666,Ncerane A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
667,Nosita Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
668,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
669,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
670,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
671,Nokaya Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
672,Cafutweni A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
673,Busila,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
674,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
675,Kantolo A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
676,Takazi Trading Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
677,Masakane Cafe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
678,Nombanjana A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
679,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
680,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
681,Centani,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
682,Nokaya Stoe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
683,D Ekuphumleni,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
684,Kentane,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
685,Gqunqe School,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
686,F  Msobomvu T/Ship,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
687,Siyanda Squater Camp,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
688,Keipersol Street,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
689,D Old Hospital Road,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
690,P/Bag X,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
691,Bawa Admin Area,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
692,P.O. Mjamkhulu,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
693,Zangwa A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
694,Suncity Store,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
695,Nqamakwe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
696,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
697,Hlobo A/A,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
698,Po Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
699,Nolusapho Cafe,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
700,Po Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
701,P/Bag X,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
702,Po Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
703,Manyube Admin Area,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
704,Bytterworth,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
705,220,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
706,P.O. Box,1,2017-07-02 14:46:39.000,1,NULL,NULL,0,0,1,1
707,P O Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
708,Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
709,53,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
710,Centane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
711,20,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
712,7,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
713,200,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
714,Ngunduza Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
715,Zitulele Township,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
716,Centane Road,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
717,Po Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
718,Butteroworth,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
719,Private Bag X,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
720,B.O.Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
721,Ngqanda Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
722,Zangwa Admin Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
723,Toboyi Admin Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
724,Nxokwana Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
725,Ngxalathi Administrative Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
726,Vuli-Valley,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
727,Mbasa Jss,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
728,Nofotyo A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
729,Mgagasi Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
730,Godidi Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
731,Ntobeni Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
732,Rakwel Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
733,Qobo Qobo Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
734,Centane RD,1,2017-07-02 14:46:40.000,1,2019-01-21 14:44:11.630,2,0,0000,1,1
735,Po Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
736,Tyinira Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
737,Cengcuwana Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
738,Dudumashe Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
739,Ndabakazi Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
740,D Msobomvu Township,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
741,Ngede Admin Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
742,Veldman Street,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
743,Po Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
744,Mente Administrative Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
745,Buttreworth,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
746,Centani Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
747,Holela  Administrative Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
748,Ngcisininde Admin Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
749,Cegcuwana Village,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
750,Teko Spring,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
751,Zazulwana A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
752,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
753,Mcothana A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
754,Zazulwana Admin Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
755,Ziqhamnganeni Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
756,Toleni Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
757,Mpenduza Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
758,Centuli Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
759,Sisonke Township,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
760,Flat  Room,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
761,Mweli Jss,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
762,Po Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
763,Sikiti Squarter Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
764,Po Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
765,Ndakana Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
766,Bungeni Temporals,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
767,Msento Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
768,Nyuthura Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
769,Hebehebe Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
770,Nomaheya Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
771,Sikithi Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
772,Feni Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
773,Bawa A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
774,Private Bag,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
775,Ndabakazi,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
776,Bhongolwethu Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
777,P.O.Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
778,Mhlehlane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
779,Ibika Area,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
780,Zitulele Camps,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
781,Tyinira,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
782,Extension B,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
783,Ngqaqini Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
784,Bungeni Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
785,Dyam Dyam Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
786,Bawa Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
787,Mission Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
788,Centane Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
789,Sikit Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
790,Tobotshana Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
791,Smith Squarter Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
792,Zintukwini Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
793,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
794,Nxokwana Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
795,Tutura Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
796,Bungeni Squarter Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
797,4960,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
798,Lower Mission,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
799,Sisonke Phase,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
800,Dyam Dyam A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
801,Mangubomvu A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
802,Busila Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
803,Rwantsane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
804,Skiti Squata Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
805,Mbiza A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
806,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
807,Nowonga Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
808,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
809,Bekinkosi Jss,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
810,Lahlangubo A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
811,Tobotshana A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
812,Mpukane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
813,P.O.Box,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
814,Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
815,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
816,Pikinini Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
817,Mcothama A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
818,Toboyi Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
819,Mgagasi A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
820,Emgcwe A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
821,D Simunye,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
822,Nobanda A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
823,Nyityaba A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
824,Mpukane Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
825,Empumalanga Jss,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
826,Ndakana Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
827,B Siyanda Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
828,Cafutweni Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
829,Tanga Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
830,Hlobo Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
831,Emaxelegwini Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
832,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
833,Siseko Jss,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
834,Ngede Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
835,B Pumlani Squater Camp,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
836,Centuli Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
837,Mcothama Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
838,Ndabakazi,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
839,Vela Store,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
840,Madiba,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
841,Ngede A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
842,Kwentani,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
843,Jakaranda Cafe,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
844,Toboyi,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
845,Mcothama Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
846,Mcothama,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
847,Mcothama A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
848,Qobo Qobo Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
849,Tutura A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
850,Mqube Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
851,Kentane,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
852,Qolora Feni,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
853,Nkonkwane A/A,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
854,Zazela Aa,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
855,Zazulwana,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
856,Skiti Location,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
857,Dealesville,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
858,Kimberley,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
859,Kimberley,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
860,Kimberley,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
861,Kimberley,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
862,Bloemfontein,1,2017-07-02 14:46:40.000,1,NULL,NULL,0,0,1,1
863,Cetane RD,1,2017-11-17 04:46:36.000,1,NULL,NULL,1,0000,1,1
864,Gcuwa rd,1,2017-11-17 04:46:36.000,1,NULL,NULL,1,0000,1,1
865,nqamakwe RD,1,2017-11-17 04:46:36.000,1,NULL,NULL,1,0000,1,1
866,Giyani,1,2018-07-02 15:58:11.890,6790,NULL,NULL,NULL,0826,0,NULL
867,Giyani,1,2018-07-19 23:36:49.473,6790,2018-07-19 23:36:49.473,6790,NULL,0826,5,960029
868,Johannesburg,1,2018-07-19 23:36:49.873,6790,2018-07-19 23:36:49.873,6790,NULL,2018,3,798015
869,Midrand,1,2018-07-19 23:36:50.353,6790,2018-07-19 23:36:50.353,6790,NULL,1686,3,798004
870,Butterworth,1,2018-07-19 23:36:51.500,6790,2018-07-19 23:36:51.500,6790,NULL,4962,1,271161
871,Hibiscus Coast NU,1,2018-07-19 23:36:52.147,6790,2018-07-19 23:36:52.147,6790,NULL,4260,4,506003
872,East London,1,2018-07-19 23:36:52.513,6790,2018-07-19 23:36:52.513,6790,NULL,5201,1,260113
873,East London,1,2018-07-19 23:36:53.210,6790,2018-07-19 23:36:53.210,6790,NULL,5201,1,260113
874,Cape Metro,1,2018-07-19 23:36:54.030,6790,2018-07-19 23:36:54.030,6790,NULL,7779,9,199002
875,Mnyameni,1,2018-07-19 23:36:54.423,6790,2018-07-19 23:36:54.423,6790,NULL,4980,1,271458
876,Margate,1,2018-07-19 23:36:55.170,6790,2018-07-19 23:36:55.170,6790,NULL,1470,4,506051
877,Margate,1,2018-07-19 23:36:55.753,6790,2018-07-19 23:36:55.753,6790,NULL,1470,4,506051
878,East London,1,2018-07-19 23:36:56.583,6790,2018-07-19 23:36:56.583,6790,NULL,5201,1,260113
879,East London,1,2018-07-19 23:36:59.367,6790,2018-07-19 23:36:59.367,6790,NULL,5201,1,260113
880,Mthatha,1,2018-07-19 23:36:59.940,6790,2018-07-19 23:36:59.940,6790,NULL,5099,1,294040
881,Butterworth,1,2018-07-19 23:37:00.317,6790,2018-07-19 23:37:00.317,6790,NULL,4962,1,271161
882,Midrand,1,2018-07-19 23:37:01.903,6790,2018-07-19 23:37:01.903,6790,NULL,1686,3,798004
883,Willowvale,1,2018-07-19 23:37:02.347,6790,2018-07-19 23:37:02.347,6790,NULL,5040,1,270550
884,East London,1,2018-07-19 23:37:03.173,6790,2018-07-19 23:37:03.173,6790,NULL,5201,1,260113
885,Gonubie,1,2018-07-19 23:37:03.750,6790,2018-07-19 23:37:03.750,6790,NULL,5257,1,260106
886,Butterworth,1,2018-07-19 23:37:05.030,6790,2018-07-19 23:37:05.030,6790,NULL,4962,1,271161
887,Randburg,1,2018-07-19 23:37:05.687,6790,2018-07-19 23:37:05.687,6790,NULL,2188,3,798016
888,Randburg,1,2018-07-19 23:37:09.940,6790,2018-07-19 23:37:09.940,6790,NULL,2188,3,798016
889,East London,1,2018-07-19 23:37:10.537,6790,2018-07-19 23:37:10.537,6790,NULL,5201,1,260113
890,East London,1,2018-07-19 23:37:11.767,6790,2018-07-19 23:37:11.767,6790,NULL,5201,1,260113
891,Mthatha,1,2018-07-19 23:37:12.150,6790,2018-07-19 23:37:12.150,6790,NULL,5099,1,294040
892,Sandton,1,2018-07-19 23:37:12.740,6790,2018-07-19 23:37:12.740,6790,NULL,2191,3,798013
893,East London,1,2018-07-19 23:37:14.007,6790,2018-07-19 23:37:14.007,6790,NULL,5201,1,260113
894,East London,1,2018-07-19 23:37:14.523,6790,2018-07-19 23:37:14.523,6790,NULL,5201,1,260113
895,Butterworth,1,2018-07-19 23:37:15.130,6790,2018-07-19 23:37:15.130,6790,NULL,4962,1,271161
896,East London,1,2018-07-19 23:37:17.423,6790,2018-07-19 23:37:17.423,6790,NULL,5201,1,260113
897,East London,1,2018-07-19 23:37:18.270,6790,2018-07-19 23:37:18.270,6790,NULL,5201,1,260113
898,Butterworth,1,2018-07-19 23:37:18.807,6790,2018-07-19 23:37:18.807,6790,NULL,4962,1,271161
899,Butterworth,1,2018-07-19 23:37:19.690,6790,2018-07-19 23:37:19.690,6790,NULL,4962,1,271161
900,Butterworth,1,2018-07-19 23:37:20.153,6790,2018-07-19 23:37:20.153,6790,NULL,4962,1,271161
901,Butterworth,1,2018-07-19 23:37:21.350,6790,2018-07-19 23:37:21.350,6790,NULL,4962,1,271161
902,Butterworth,1,2018-07-19 23:37:21.763,6790,2018-07-19 23:37:21.763,6790,NULL,4962,1,271161
903,Idutywa,1,2018-07-19 23:37:22.240,6790,2018-07-19 23:37:22.240,6790,NULL,5000,1,270302
